Scenes	Sl. No.	Start_time	End_time	Utterance	Label	Speaker
Scene_3	136	0:06:46.850000	0:00:01.760000	आप क्यों कनफ्यूज कर रहे हैं, दिलरुबा जी?	non-humor	Koki,u135
Scene_3	137	0:06:48.690000	0:00:01.040000	आप ठीक ठीक पढ़िए ना।	non-humor	Koki,u135
Scene_3	138	0:06:49.850000	0:00:01.280000	ओके ओके..	non-humor	Dilruba,u137
Scene_3	139	0:06:51.210000	0:00:01	एक काम करते है।	non-humor	Koki,u139
Scene_3	140	0:06:52.290000	0:00:01.880000	वो महबूब वाली लाइन है ना मेरी वहां से शुरु करते हैं।	non-humor	Koki,u139
Scene_3	141	0:06:54.250000	0:00:01.910000	हा या या .. एक मिनट आं ..	non-humor	Dilruba,u140
Scene_3	142	0:06:57.770000	0:00:01.640000	क्या कर रहे है।	non-humor	Koki,u141
Scene_3	143	0:06:59.490000	0:00:01.040000	टच अप। मेकअप।	humor	Dilruba,u142
Scene_3	144	0:07:01.130000	0:00:00.960000	अच्छा।	non-humor	Koki,u143
Scene_3	145	0:07:03.530000	0:00:01.040000	चलो शुरू करते हैं।	non-humor	Koki,u143
Scene_3	146	0:07:04.650000	0:00:01.200000	शुरू करते है? रेडी?	non-humor	Dilruba,u145
Scene_3	147	0:07:06.170000	0:00:00.840000	ऐक्शन!	non-humor	Dilruba,u145
Scene_3	148	0:07:07.130000	0:00:01	थैंक्यू।	non-humor	Koki,u147
Scene_3	149	0:07:13.410000	0:00:05.040000	मेरे मेहबूब, मेरे प्रीतम! मैं तुम्हें दिलो जान से प्यार करती हूँ	humor	Koki,u147
Scene_3	151	0:07:19.010000	0:00:02.680000	मुझे अपनी बाहों में भर ले और चूम ले।	humor	Koki,u147
Scene_3	152	0:07:22.730000	0:00:03.080000	मेरी रानी, ​​मेरी प्रीतम, मेरी मलिका।	non-humor	Dilruba,u151
Scene_3	153	0:07:25.970000	0:00:03.640000	आ मेरी बाहों में आ मुझे तेरी आगोश में सोने दे।	humor	Dilruba,u151
Scene_3	154	0:07:30.970000	0:00:01.440000	दिलरुबा के बच्चे!	non-humor	Keshu,u153
Scene_3	155	0:07:37.130000	0:00:02.240000	मेरी बीबी के आगोश में सोएगा?	non-humor	Keshu,u153
Scene_3	156a	0:07:39.650000	0:00:01.200000	मैं तूझे मौत की नींद सुलाता हूं।	humor	Keshu,u153
Scene_3	156b	0:07:40.900000	0:00:02.750000	अरे केशू, क्या कर रहे हो तुम?	non-humor	Koki,u156a
Scene_3	157	0:07:44.050000	0:00:01.200000	अरे ये क्या कर रहा है?	non-humor	Keshu,u156b
Scene_3	158	0:07:45.330000	0:00:02.520000	ये मुझे मेरे डायलडग करने में मेरी मदद कर रहे हैं।	humor	Koki,u157
Scene_3	159a	0:07:49.090000	0:00:00.252000	डायलॉग!	non-humor	Keshu,u158
Scene_3	159b	0:07:49.392000	0:00:00.538000	हाँ।	non-humor	Koki,u159a
Scene_3	160	0:07:49.970000	0:00:01.040000	कल, मेरा आउटडोर शूटिंग है ना।	non-humor	Koki,u159a
Scene_3	161	0:07:51.090000	0:00:01.920000	प्रोड्यूशर ने आज ही सारी लाइन्स भेज दी।	non-humor	Koki,u159a
Scene_3	162	0:07:53.810000	0:00:01.040000	ये।	non-humor	Koki,u159a
Scene_3	163a	0:07:58.570000	0:00:00.756000	आई एम सॉरी।	humor	Keshu,u162
Scene_3	163b	0:07:59.376000	0:00:01.714000	कोई बात नहीं।	non-humor	Dilruba,u163a
Scene_3	164	0:08:01.570000	0:00:03.040000	शुरु शुरु में ऐसा होता है। बाद में आदत हो जाती है।	humor	Dilruba,u163a
Scene_3	165a	0:08:05.090000	0:00:00.736000	नो प्रॉबलम।	non-humor	Dilruba,u164
Scene_3	165b	0:08:05.876000	0:00:01.054000	लगी तो नहीं।	non-humor	Keshu,u165a
Scene_3	166	0:08:07.610000	0:00:01	नहीं।	non-humor	Dilruba,u165b
Scene_3	167a	0:08:10.170000	0:00:00.541333	कोकी जी।	non-humor	Dilruba,u165b
Scene_3	167b	0:08:10.761333	0:00:00.568667	हाँ।	non-humor	Koki,u167a
Scene_3	168	0:08:11.410000	0:00:01.440000	मैं कल आपके आगोश में आ जाता हूं।	humor	Dilruba,u167b
Scene_3	169a	0:08:13.250000	0:00:00.228000	क्या!	non-humor	Koki,u168
Scene_3	169b	0:08:13.528000	0:00:00.482000	मतलब	non-humor	Dilruba,u169a
Scene_3	170	0:08:14.050000	0:00:01.360000	कल रिहर्सल के लिए आ जाता हूं।	non-humor	Dilruba,u169a
Scene_3	171	0:08:15.530000	0:00:01.120000	अच्छा ठीक है।	non-humor	Koki,u170
Scene_3	172	0:08:16.810000	0:00:01.280000	वो वाला भी है ना है?	non-humor	Dilruba,u171
Scene_3	173	0:08:18.450000	0:00:01.160000	हाँ हाँ..	non-humor	Koki,u172
Scene_3	174a	0:08:20.010000	0:00:00.317500	बाय।	non-humor	Dilruba,u173
Scene_3	174b	0:08:20.377500	0:00:00.902500	बाय.. बाय.. बाय..	humor	Keshu,u174a
Scene_3	175a	0:08:22.530000	0:00:00.444000	बाय।	non-humor	Keshu,u174a
Scene_3	175b	0:08:23.024000	0:00:00.986000	बाय।	non-humor	Dilruba,u175a
Scene_3	176	0:08:24.730000	0:00:01.240000	खामखा मार दिया।	non-humor	Koki,u175b
Scene_3	177a	0:08:26.810000	0:00:01.122000	फिल्म का नाम क्या है?	non-humor	Keshu,u176
Scene_3	177b	0:08:27.982000	0:00:01.468000	रंग में भंग।'	humor	Koki,u177
						
Scene_4	178	0:08:38.850000	0:00:02.160000	ये ले। पिछले साल, बॉस ने मुझे ये फाइल दी थी।	non-humor	Keshu,u-
Scene_4	179	0:08:41.130000	0:00:01.440000	आज कम्पलीट हो गई। दे दे।	humor	Keshu,u-
Scene_4	180	0:08:46.530000	0:00:02.200000	ऐ गोखले, एक्टिंग के मूड में हो  क्या?	non-humor	Keshu,u-
Scene_4	181	0:08:48.890000	0:00:03.120000	आज मैं खुदखुशी के मूड में हूं।	non-humor	Gokhale,u180
Scene_4	182	0:08:52.290000	0:00:01.480000	खुदखुशी! क्यों?	non-humor	Keshu,u181
Scene_4	183	0:08:53.890000	0:00:01.960000	यार वो प्रोड्यूशर फ्रॉड निकला।	humor	Gokhale,u182
Scene_4	184	0:08:57.210000	0:00:01.520000	वो खानदान की इज्ज़त वाला?	non-humor	Keshu,u183
Scene_4	185	0:08:58.810000	0:00:00.880000	हाँ यार।	non-humor	Gokhale,u184
Scene_4	186	0:08:59.770000	0:00:02.960000	उसने स्क्रीन टेस्ट के लिए मुझसे 25000 रुपये लिए ।	non-humor	Gokhale,u184
Scene_4	187	0:09:03.130000	0:00:01.800000	और आज जा के देखा। तो ऑफिस बंद।	humor	Gokhale,u184
Scene_4	188	0:09:09.210000	0:00:03.240000	मैं जानता था गोखले, तू फसने वाला है।	non-humor	Keshu,u187
Scene_4	189	0:09:12.850000	0:00:02.440000	इतना ही नहीं, और पूछताछ करने पर	non-humor	Gokhale,u188
Scene_4	190	0:09:15.370000	0:00:01.640000	पता चला कि उसका तो यही धंधा है।	non-humor	Gokhale,u188
Scene_4	191	0:09:17.250000	0:00:02.400000	अखबार में इस्तिहार देता है और लोगों को फसाता है।	non-humor	Gokhale,u188
Scene_4	192a	0:09:20.010000	0:00:02.339429	नाम क्या है उस प्रोड्यूशर का?	non-humor	Keshu,u191
Scene_4	192b	0:09:22.399429	0:00:01.170571	हीरालाल	non-humor	Gokhale,u192a
Scene_4	193	0:09:23.810000	0:00:01.440000	हीरालाल	humor	Keshu,u192b
Scene_4	194	0:09:25.970000	0:00:01.160000	हेरीलाल!	non-humor	Keshu,u192b
Scene_4	195	0:09:27.650000	0:00:01.800000	कही वो हीरालाल मोतीलाल प्रोडक्शंस तो नही हैं?	non-humor	Keshu,u192b
Scene_4	196a	0:09:29.690000	0:00:00.550000	तूझे कैसे पता?	non-humor	Gokhale,u195
Scene_4	196b	0:09:30.290000	0:00:01.600000	अरे कोकी उसकी फिल्म में काम कर रही है।	non-humor	Keshu,u196a
Scene_4	197a	0:09:31.930000	0:00:00.285714	क्या!	non-humor	Gokhale,u196b
Scene_4	197b	0:09:32.265714	0:00:01.664286	हाँ। आज शूटिंग पर गई हैं।	non-humor	Keshu,u197a
Scene_4	198	0:09:34.010000	0:00:01.360000	और शाम को आउटडोर जाने वाली है।	non-humor	Keshu,u197a
Scene_4	199	0:09:35.450000	0:00:01.080000	और तूने उनको जाने दिया!	non-humor	Gokhale,u198
Scene_4	200	0:09:36.610000	0:00:01.160000	मैं कैसे मना करता?	non-humor	Keshu,u199
Scene_4	201	0:09:37.890000	0:00:01.280000	प्रेमा जी भी उसमें काम कर रही हैं।	non-humor	Keshu,u199
Scene_4	202	0:09:39.290000	0:00:01.600000	तूने प्रेमा जी से ये बात कनफर्म की?	non-humor	Gokhale,u201
Scene_4	203	0:09:41.450000	0:00:01.040000	नहीं।	humor	Keshu,u202
Scene_4	204	0:09:43.610000	0:00:01.280000	ओ माई गॉड!	humor	Keshu,u202
Scene_4	205	0:09:45.970000	0:00:01.280000	मेरा फोन..	non-humor	Keshu,u202
Scene_4	206a	0:09:54.890000	0:00:00.226667	हैलो।	non-humor	Prema,u-
Scene_4	206b	0:09:55.166667	0:00:02.443333	प्रेमा जी क्या आप हीरालाल मोतीलाल प्रोडक्शन वाले को जानती हैं?	non-humor	Keshu,u206a
Scene_4	207	0:09:57.930000	0:00:01.960000	हीरालाल मोतीलाल प्रोडक्शंस!	non-humor	Prema,u206b
Scene_4	208	0:09:59.970000	0:00:02.800000	केशू जी मैं इतने सालों से फिल्म इन्डस्ट्री में हूं।	non-humor	Prema,u206b
Scene_4	209	0:10:02.890000	0:00:01.880000	मैंने इस प्रोडक्शन का नाम कभी नहीं सुना।	humor	Prema,u206b
Scene_4	210	0:10:05.050000	0:00:03.440000	य़श आई एम श्योर मैं  इस प्रोडक्शन के साथ कोई भी फिल्म नहीं कर रही हूं।	humor	Prema,u206b
Scene_4	211	0:10:09.370000	0:00:01.200000	बाय।	non-humor	Prema,u206b
Scene_4	212	0:10:13.090000	0:00:01.200000	ओ माई गॉड!	humor	Keshu,u210
Scene_4	213	0:10:15.570000	0:00:03.840000	गोखले, कोकी की जान  खतरे में है। गोखले	humor	Keshu,u210
Scene_4	214	0:10:19.650000	0:00:01.440000	और तेरी इज्जत।	humor	Gokhale,u213
Scene_4	215	0:10:22.130000	0:00:04.480000	हीरालाल को छोडूंगा नहीं मैं। हर हर महादेव!	humor	Keshu,u214
Scene_4	216	0:10:29.490000	0:00:01.160000	चल।	humor	Keshu,u214
						
Scene_5	217a	0:10:36.410000	0:00:00.752000	एक्सक्यूज़ मी।	non-humor	Model,u-
Scene_5	217b	0:10:37.212000	0:00:01.078000	यू एक्सक्यूज़ मी।	humor	Koki,u217a
Scene_5	218	0:10:38.770000	0:00:01.920000	आप को भी शूटिंग के लिए बुलाया है मैडम?	non-humor	Model,u217b
Scene_5	219a	0:10:41.170000	0:00:00.393333	हाँ।	non-humor	Koki,u218
Scene_5	219b	0:10:41.613333	0:00:01.916667	अरी ओ! अंदर मत जाना।	non-humor	Model,u219a
Scene_5	220a	0:10:43.610000	0:00:00.323333	क्यों?	non-humor	Koki,u219b
Scene_5	220b	0:10:43.983333	0:00:01.566667	ऑफिस में अंदर बहुत गड़बड़।	non-humor	Model,u220a
Scene_5	221a	0:10:45.680000	0:00:00.837143	क्या गड़बड़?	non-humor	Koki,u220b
Scene_5	221b	0:10:46.567143	0:00:02.042857	ये लोग बहुत बदमाश हैं।	non-humor	Model,u221a
