Scenes	Sl. No.	Start_time	End_time	Utterance	Label	Speaker
Scene_2	59	0:02:50.730000	0:00:02.640000	ठीक है। ये बताओ मैं तुम्हें मक्खन लगाऊं?	humor	Dilruba,u58
Scene_2	60a	0:02:53.450000	0:00:00.285000	क्या?	non-humor	Prema,u59
Scene_2	60b	0:02:53.785000	0:00:01.945000	मेरा मतलब है, ब्रेड पर मस्का लगाऊं?	non-humor	Dilruba,u60a
Scene_2	61	0:02:56.090000	0:00:02.280000	अच्छा? मस्का बचा है तुम्हारे पास?	non-humor	Prema,u60b
Scene_2	62	0:02:58.970000	0:00:03.200000	कोकी जी के यहां गए थे ना सारा मस्खा तो वहीं लगा दिया होगा।	humor	Prema,u60b
Scene_2	63	0:03:02.250000	0:00:01.120000	मेरे लिए कुछ बचा है?	non-humor	Prema,u60b
Scene_2	64	0:03:04.130000	0:00:01.920000	डॉल..	non-humor	Dilruba,u63
Scene_2	65	0:03:06.210000	0:00:04.800000	यही तो है ना तुम ना हर बार इस बात को लेकर मुझको डांटती हो।	non-humor	Dilruba,u63
Scene_2	66	0:03:12.050000	0:00:00.960000	अच्छा मेलोड्रामा बंद करो।	humor	Prema,u65
Scene_2	67	0:03:13.090000	0:00:01.280000	ओके!	humor	Dilruba,u66
Scene_2	68	0:03:14.730000	0:00:01.960000	वैसे भी मेरे पास टाइम नहीं है तुमसे  बात करने का।	non-humor	Prema,u67
Scene_2	69	0:03:16.730000	0:00:01.440000	मेरे वो लंबे बालों वाला विग कहाँ पर है?	non-humor	Prema,u67
Scene_2	70	0:03:18.210000	0:00:01.080000	एक घंटे से ढ़ूढ़ रहीं हूं	non-humor	Prema,u67
Scene_2	71	0:03:19.330000	0:00:00.960000	मिल ही नहीं रहा है।	non-humor	Prema,u67
Scene_2	72	0:03:20.330000	0:00:01.240000	ढ़ूढ़ो और उसे इस बास्केट में रखो।	non-humor	Prema,u67
Scene_2	73	0:03:21.610000	0:00:01.080000	मैं अभी आती हूं।	non-humor	Prema,u67
Scene_2	74	0:03:22.730000	0:00:02.400000	और फालतू चीजों में टाइम बर्बाद मत करना।	non-humor	Prema,u67
Scene_2	75	0:03:25.170000	0:00:01.040000	जल्दी करो।	non-humor	Prema,u67
Scene_2	76	0:03:28.330000	0:00:02.440000	जल्दी करो।'	humor	Dilruba,u75
Scene_2	77	0:03:33.690000	0:00:01.840000	मैंने कहां रखा था विग? माई गॉड!	non-humor	Dilruba,u69
Scene_2	78	0:03:36.970000	0:00:03.960000	अगर मुझे नहीं मिला तो डांट भी पड़ेगी फिर मार भी पड़ेगी।	humor	Dilruba,u69
Scene_2	79	0:03:41.650000	0:00:01.160000	ओह ..	non-humor	Dilruba,u69
Scene_2	80	0:03:46.450000	0:00:01.800000	यहीं तो है।	non-humor	Dilruba,u69
Scene_2	81	0:03:49.650000	0:00:01.960000	उनकी लंबे बालों वाली विग ।।	non-humor	Dilruba,u69
Scene_2	82	0:04:17.250000	0:00:02.320000	कोकी जी, फिकर नॉट।	non-humor	Dilruba,u69
Scene_2	83	0:04:20.690000	0:00:02.320000	मिल गई तुम्हारे लिए एक नौकरानी।	humor	Dilruba,u69
						
Scene_3	84	0:04:26.210000	0:00:02.880000	मत रखना, कुलकर्णी। घर में नौकर मत रखना।	non-humor	Gokhale,u-
Scene_3	85a	0:04:29.130000	0:00:00.433333	क्यों?	non-humor	Keshu,u84
Scene_3	85b	0:04:29.613333	0:00:02.116667	तुम्हारी इम्पॉर्टेंस कम हो जाएगी।	non-humor	Gokhale,u85a
Scene_3	86a	0:04:31.770000	0:00:00.270000	कैसे?	non-humor	Keshu,u85b
Scene_3	86b	0:04:32.090000	0:00:01.840000	मैंने रखा था ना घर में नौकर।	non-humor	Gokhale,u86a
Scene_3	87	0:04:35.010000	0:00:03.440000	वही की मेरी बीवी मुझसे ज्यादा उसका इंतजार करने लगी।	humor	Gokhale,u86a
Scene_3	88	0:04:39.330000	0:00:01.680000	इसीलिए तो मैं काम वाली बाई रख रहा हूं।	humor	Keshu,u87
Scene_3	89	0:04:47.890000	0:00:01.280000	यश, मिसेज़ पांडे।	non-humor	Keshu,u-
Scene_3	90a	0:04:49.250000	0:00:03.141333	सर, हम ई केसवा पुटअप करना चाहते हैं।	humor	Pandey,u89
Scene_3	90b	0:04:52.441333	0:00:01.368667	केसवा?	nan	Keshu,u90a
Scene_3	91	0:04:55.810000	0:00:02.040000	मिसेज़ पांडे, ये केसवा तो।।	non-humor	Keshu,u90a
Scene_3	92	0:04:58.770000	0:00:01.800000	ये केस तो मैंने आपको 10 दिन पहले दिया था।	non-humor	Keshu,u90a
Scene_3	93	0:05:00.610000	0:00:02.960000	सर लेकिन हम सात दिन से छुट्टी पर थे ना।	humor	Pandey,u92
Scene_3	94	0:05:04.090000	0:00:03.320000	सात दिन की छुट्टी? इतनी लंबी छुट्टी पर क्यों गईं थीं?	non-humor	Keshu,u93
Scene_3	95	0:05:07.850000	0:00:01.360000	साहब जी,	non-humor	Pandey,u94
Scene_3	96	0:05:09.250000	0:00:04.480000	उ का है ना हमरी जो काम वाली बाई है ना वो ना अपने गाँव चली गई थी।	humor	Pandey,u94
Scene_3	97	0:05:13.770000	0:00:01.840000	ओ अच्छा अच्छा अच्छा!	non-humor	Keshu,u96
Scene_3	98	0:05:15.650000	0:00:01.480000	ठीक। यू मे गो।	non-humor	Keshu,u96
Scene_3	99	0:05:17.210000	0:00:01.120000	थैंक्यू सर।	non-humor	Pandey,u98
Scene_3	100	0:05:18.370000	0:00:01.320000	जी।	non-humor	Keshu,u99
Scene_3	101	0:05:22.770000	0:00:01.120000	देखा गोखले?	non-humor	Keshu,u99
Scene_3	102	0:05:23.970000	0:00:01.480000	ये काम वाली बाई का प्रॉबलम तो	non-humor	Keshu,u99
Scene_3	103	0:05:25.530000	0:00:01.480000	इन्टरनैशनल हो गया यार।	humor	Keshu,u99
						
Scene_4	104a	0:05:44.090000	0:00:00.877333	कोई है?	humor	Dilruba,u-
Scene_4	104b	0:05:45.017333	0:00:00.952667	कौन?	non-humor	Koki,u104a
Scene_4	105	0:05:48.050000	0:00:02.160000	कौन है? कौन है?	non-humor	Koki,u104a
Scene_4	106	0:05:52.330000	0:00:01.280000	नमस्ते बहन जी!	humor	Dilruba,u105
Scene_4	107	0:05:54.010000	0:00:02.080000	मेरा मतलब है .. मैडम, नमस्ते!	non-humor	Dilruba,u105
Scene_4	108a	0:05:56.370000	0:00:00.504000	आप कौन?	non-humor	Koki,u107
Scene_4	108b	0:05:56.924000	0:00:01.126000	मैं पारो।	non-humor	Dilruba,u108a
Scene_4	109	0:05:58.370000	0:00:01.200000	पारो ।।	humor	Koki,u108b
Scene_4	110a	0:06:00.730000	0:00:00.468000	पारो ।।	non-humor	Koki,u108b
Scene_4	110b	0:06:01.248000	0:00:01.042000	हाँ ।।	non-humor	Dilruba,u110a
Scene_4	111	0:06:02.370000	0:00:02.520000	अच्छा हां, पारो पिंकी ने भेजा है?	non-humor	Koki,u110b
Scene_4	112a	0:06:04.970000	0:00:01.138667	कौन पिंकी	non-humor	Dilruba,u111
Scene_4	112b	0:06:06.158667	0:00:01.251333	पिंकी?	non-humor	Koki,u112a
Scene_4	113a	0:06:07.490000	0:00:01.342000	हाँ पिंकी ने भेजा है पिंकी ने भेजा है।	humor	Dilruba,u112b
Scene_4	113b	0:06:08.882000	0:00:01.048000	आओ अंदर आओ।	non-humor	Koki,u113a
Scene_4	114	0:06:10.850000	0:00:03.080000	अरे एक मिनट .. अंदर कहां जा रही हो हो?	non-humor	Koki,u113a
Scene_4	115	0:06:14.170000	0:00:02.800000	आप ही ने ना बोला अंदर जाओ।	humor	Dilruba,u114
Scene_4	116	0:06:17.010000	0:00:00.960000	अंदर आओ बोला जाओ नहीं।	non-humor	Koki,u115
Scene_4	117	0:06:18.010000	0:00:00.960000	सही।	non-humor	Dilruba,u116
Scene_4	118	0:06:20.570000	0:00:01.280000	कहां रहती हो?	non-humor	Koki,u117
Scene_4	119	0:06:21.930000	0:00:03	वो वर्ली है ना उधर झोपड़ पट्टी में।	humor	Dilruba,u118
Scene_4	120	0:06:25.090000	0:00:02.560000	अच्छा। पहले कभी काम वाम किया है?	non-humor	Koki,u119
Scene_4	121	0:06:27.930000	0:00:02.600000	बहुत काम किया है। बड़े बड़े घरों में काम किया है।	non-humor	Dilruba,u120
Scene_4	122	0:06:30.730000	0:00:03	लेकिन वहां की मैमसाहब ना हमेशा मुझे काम से निकालती थी।	humor	Dilruba,u120
Scene_4	123	0:06:33.810000	0:00:00.880000	क्यों?	non-humor	Koki,u122
Scene_4	124	0:06:34.770000	0:00:03.040000	क्योंकि उन लोगों के साब लोग हैं ना मेरे को देख कर उनका मन थोड़ा डोल जाता था।	humor	Dilruba,u123
Scene_4	125	0:06:39.530000	0:00:01.560000	अच्छा। पैसों का बोल।	non-humor	Koki,u124
Scene_4	126a	0:06:41.570000	0:00:00.880000	जो आप बोले वही ठीक है।	non-humor	Dilruba,u125
Scene_4	126b	0:06:42.500000	0:00:00.670000	नहीं नहीं..	non-humor	Koki,u126a
Scene_4	127	0:06:43.250000	0:00:02.160000	पहले दिन से साफ रहना बहुत जरुरी होता है।	non-humor	Koki,u126a
Scene_4	128	0:06:45.490000	0:00:01.520000	बाद में टेंशन नहीं चाहिए।	non-humor	Koki,u126a
Scene_4	129	0:06:47.090000	0:00:03.560000	इससे पहले वाली काम वाली ऐसे ही बोलती थी मैडम जी कुछ भी चलेगा।	non-humor	Koki,u126a
Scene_4	130	0:06:50.730000	0:00:02.600000	फिर बाद में, मेरे घर की एक एक चीज गायब होती गयी।	non-humor	Koki,u126a
Scene_4	131	0:06:53.370000	0:00:01.760000	एक दिन मैं आपको भी गायब कर लूंगी।	humor	Dilruba,u130
Scene_4	132a	0:06:55.370000	0:00:00.356000	क्या?	non-humor	Koki,u131
Scene_4	132b	0:06:55.776000	0:00:03.154000	मतलब, एक मौका दीजिए आपके साथ काम करने का।	non-humor	Dilruba,u132a
Scene_4	133	0:07:00.930000	0:00:02.880000	तुम्हारे पति को कोई आपत्ती तो नहीं होगी कि यहां काम कर रही हो?	non-humor	Koki,u132b
Scene_4	134	0:07:03.890000	0:00:03.680000	अरे नहीं नहीं, उनको कोई आपत्ती नहीं है बहुत साल पहले ही वो राम जी को प्यारे हो गए।	non-humor	Dilruba,u133
Scene_4	135	0:07:07.730000	0:00:01.120000	क्या?	non-humor	Koki,u134
Scene_4	136	0:07:08.970000	0:00:02.440000	लेकिन पिंकी ने कहा कि तुम्हारे पति को उमर कैद हुई है।	non-humor	Koki,u134
Scene_4	137a	0:07:12.690000	0:00:01.104000	पिंकी ने ऐसा कहा?	non-humor	Dilruba,u136
Scene_4	137b	0:07:13.844000	0:00:00.686000	हाँ।	non-humor	Koki,u137a
Scene_4	138	0:07:14.650000	0:00:01.080000	हां ठीक कहां ना।	non-humor	Dilruba,u138
Scene_4	139	0:07:15.890000	0:00:04.360000	वो क्या है कि मेरे पति चोरी डकैती के मामले में ना जेल के अंदर गए।	non-humor	Dilruba,u138
Scene_4	140	0:07:20.450000	0:00:03.320000	लेकिन उधर के जेलर का नाम था राम सिंह जी उनका बहुत सेवा किया।	non-humor	Dilruba,u138
Scene_4	141a	0:07:23.850000	0:00:01.269333	इसलिए, वो राम जी को प्यारे हो गए।	humor	Dilruba,u138
Scene_4	141b	0:07:25.169333	0:00:01.400667	अच्छा अच्छा ठीक है।	non-humor	Koki,u141a
Scene_4	142a	0:07:26.650000	0:00:01.232000	बहुत बात करती हूँ ना मैं?	humor	Dilruba,u141b
Scene_4	142b	0:07:27.932000	0:00:00.958000	हो गया?	non-humor	Koki,u142a
Scene_4	143	0:07:29.050000	0:00:01.720000	इससे पहले कहां काम करती थी?	non-humor	Koki,u142a
Scene_4	144	0:07:30.890000	0:00:03	वो हीरोइन है ना बड़ हीरोइन प्रेमा शालिनी उनके उधर।	humor	Dilruba,u143
Scene_4	145	0:07:34.370000	0:00:03.360000	अच्छा? प्रेमा जी के यहां वो तो हमारे बगल में ही रहती हैं।	non-humor	Koki,u144
Scene_4	146	0:07:38.650000	0:00:02.160000	लेकिन तुम्हें पहले कभी नहीं देखा वहां।	non-humor	Koki,u144
Scene_4	147	0:07:41.090000	0:00:03.520000	अरे यहां नहीं, वहां वर्ली में, उनके पुराने घर पे।	non-humor	Dilruba,u146
Scene_4	148	0:07:44.690000	0:00:03	ठीक है .. हाँ .. ठीक है फिर।	non-humor	Koki,u148
Scene_4	149	0:07:49.050000	0:00:01.640000	उनका पति को आप जानती हैं  दिलरुबा जी?	non-humor	Dilruba,u148
Scene_4	150	0:07:50.770000	0:00:00.840000	हाँ।	humor	Koki,u149
Scene_4	151a	0:07:51.690000	0:00:01.165333	कितने अच्छे आदमी, है ना?	non-humor	Dilruba,u150
Scene_4	151b	0:07:52.905333	0:00:00.624667	हाँ।	non-humor	Koki,u151a
Scene_4	152a	0:07:53.610000	0:00:00.988000	इतना नेक इनसान है वो।	non-humor	Dilruba,u151b
Scene_4	152b	0:07:54.648000	0:00:00.522000	हाँ।	non-humor	Koki,u152a
Scene_4	153	0:07:55.410000	0:00:02.200000	कितने खूबसूरत हैं दिखने मे भी।	humor	Dilruba,u152b
Scene_4	154a	0:07:57.690000	0:00:00.960000	आपको कैसे लगते हैं?	non-humor	Dilruba,u152b
Scene_4	154b	0:07:58.700000	0:00:01.390000	देखो, यह सब मुझे मालूम नहीं।	non-humor	Koki,u154a
Scene_4	155	0:08:00.170000	0:00:03.680000	लेकिन प्रेमा शालिनी का नाम लिया इसलिए मैं तुम्हें रख रही हूं समझ लेना।	non-humor	Koki,u154a
Scene_4	156a	0:08:04.010000	0:00:00.576000	थैंक यू।	non-humor	Dilruba,u155
Scene_4	156b	0:08:04.636000	0:00:00.814000	हां ठीक है..	non-humor	Koki,u156a
Scene_4	157	0:08:06.170000	0:00:02.480000	अरे दिखाओ दिखाओ .. तुम्हारे हाथ तो जाने पहचाने लग रहे हैं।	humor	Koki,u156a
Scene_4	158	0:08:08.810000	0:00:01.200000	अरे नहीं, वो बाल्टी बर्तन करते करते।	non-humor	Dilruba,u157
Scene_4	159	0:08:10.090000	0:00:02.600000	मम्मी। मम्मी, भूख लगी है।	non-humor	Chintu,u-
Scene_4	160a	0:08:12.770000	0:00:00.684444	हाँ बेटा..	non-humor	Koki,u159
Scene_4	160b	0:08:13.504444	0:00:02.345556	अरे अरे अरे, ये कौन है छोटू?	humor	Dilruba,u160a
Scene_4	161	0:08:15.970000	0:00:01.120000	ये मेरा बेटा, चिंटू है।	non-humor	Koki,u160b
Scene_4	162	0:08:17.210000	0:00:02.480000	कितना प्यारा बच्चा आपका।	humor	Dilruba,u161
Scene_4	163	0:08:22.610000	0:00:02.400000	मम्मी, इसने दाढ़ी नहीं बनाई है।	non-humor	Chintu,u162
Scene_4	164	0:08:25.090000	0:00:01.600000	सुबह टाइम नहीं मिला ना।	humor	Dilruba,u163
Scene_4	165	0:08:26.730000	0:00:01.040000	क्या?	humor	Koki,u164
						
Scene_5	166	0:08:42.730000	0:00:02.840000	मैडम, थोड़ा सर पे तेल लगाऊं?	non-humor	Dilruba,u-
Scene_5	167a	0:08:45.650000	0:00:01.440000	नहीं नहीं, नहीं चाहिए।	non-humor	Koki,u166
Scene_5	167b	0:08:47.140000	0:00:01.750000	तो फिर पैर में लगाऊ?	non-humor	Dilruba,u167a
Scene_5	168a	0:08:49.010000	0:00:00.300000	नहीं ..	non-humor	Koki,u167b
Scene_5	168b	0:08:49.360000	0:00:00.650000	घुटने में?	non-humor	Dilruba,u168a
Scene_5	169a	0:08:50.090000	0:00:01.176000	अरे मैं बूढ़ी हूं क्या?	humor	Koki,u168b
Scene_5	169b	0:08:51.316000	0:00:02.694000	तो फिर मैं क्या करूँ?	non-humor	Dilruba,u169a
Scene_5	170	0:08:54.130000	0:00:01.240000	चुपचाप कोने में बैठी रहो।	non-humor	Koki,u169b
Scene_5	171	0:08:55.450000	0:00:03	एक तो इतने दिनों के बाद मुझे कुछ आराम से पढ़ने को मिल रहा है।	non-humor	Koki,u169b
Scene_5	172	0:08:58.530000	0:00:01.280000	चुपचाप बैठी रहो।	non-humor	Koki,u169b
Scene_5	173	0:09:03.690000	0:00:04.040000	पारो, सुबह से मैं देख रही हूं तुम एक मिनट के लिए भी मुझे अकेला नहीं छोड़ रही हो	non-humor	Koki,u169b
Scene_5	175	0:09:07.770000	0:00:00.920000	बात क्या है?	non-humor	Koki,u169b
Scene_5	176a	0:09:08.970000	0:00:02.313846	वो क्या है ना कि, मुझे आप बहुत बहुत अच्छी लगती हैं।	humor	Dilruba,u175
Scene_5	176b	0:09:11.333846	0:00:00.836154	अच्छा।	non-humor	Koki,u176a
Scene_5	177a	0:09:12.250000	0:00:00.420000	अच्छा।	non-humor	Koki,u176a
Scene_5	177b	0:09:12.720000	0:00:01.210000	कितनी खूबसूरत हैं।	non-humor	Dilruba,u177a
Scene_5	178	0:09:14.410000	0:00:01.280000	ए क्या है ये?	humor	Koki,u177b
Scene_5	179	0:09:15.810000	0:00:02.560000	मैंने आपको पप्पी नहीं मारा इसको इसको पप्पी किया।	non-humor	Dilruba,u178
Scene_5	180	0:09:19.570000	0:00:01.480000	अच्छा ठीक है।	non-humor	Koki,u179
Scene_5	181	0:09:24.330000	0:00:02.840000	मुझे ऐसा क्यों लग रहा है कि मैंने  पहले तुम्हें कहीं देखा है पारो?	non-humor	Koki,u179
Scene_5	182	0:09:27.970000	0:00:01.600000	हाँ, देखा होगा ना।	non-humor	Dilruba,u181
Scene_5	183	0:09:29.690000	0:00:02.440000	वो मैं प्रेमा शालिनी के उधर काम करती थी ना पहले?	non-humor	Dilruba,u181
Scene_5	184	0:09:32.250000	0:00:00.880000	तो?	non-humor	Koki,u183
Scene_5	185	0:09:33.170000	0:00:02.560000	प्रेस वाले फोटो वोटो न्यूज में डालते	humor	Dilruba,u184
Scene_5	186a	0:09:35.810000	0:00:00.829091	हो सकता है ..	humor	Dilruba,u184
Scene_5	186b	0:09:36.689091	0:00:01.400909	दिखने में अच्छी है ना , इसलिए?	non-humor	Koki,u186a
Scene_5	187a	0:09:39.410000	0:00:00.888889	आपका सर थोड़ा दबाऊ?	non-humor	Dilruba,u186b
Scene_5	187b	0:09:40.348889	0:00:01.061111	अरे नहीं चाहिए बाबा ।	non-humor	Koki,u187a
Scene_5	188a	0:09:41.530000	0:00:01.114286	थोड़ा बैक दबाऊ?	humor	Dilruba,u187b
Scene_5	188b	0:09:42.694286	0:00:01.435714	चुप बैठो शांति से।	humor	Koki,u188a
Scene_5	189a	0:09:45.730000	0:00:00.608000	टिंग टौंग!	non-humor	Koki,u188a
Scene_5	189b	0:09:46.388000	0:00:00.862000	हां उसको दबाऊं?	humor	Dilruba,u189a
