Scenes	Sl. No.	Start_time	End_time	Utterance	Label	Speaker
Scene_3	100	0:05:17.860000	0:00:02.210000	गोखले अभी तक क्यों नहीं आया?	non-humor	Keshu,u-b
Scene_3	101	0:05:26.750000	0:00:02.070000	शांति! ऐ शांति!	humor	Shanti's husband,u-b
Scene_3	102a	0:05:29.430000	0:00:00.647273	ऐ शाणे!	humor	Shanti's husband,u-b
Scene_3	102b	0:05:30.127273	0:00:02.862727	गोखले, तू पहचान में भी नहीं आ रहा है।	humor	Keshu,u102a
Scene_3	103	0:05:33.310000	0:00:01.030000	मस्त।	non-humor	Keshu,u102a
Scene_3	104a	0:05:34.430000	0:00:01.530667	अरे अरे उसका नाम, शांति नहीं पारो है।	humor	Keshu,u102a
Scene_3	104b	0:05:36.010667	0:00:01.699333	क्या बकरा है बे!	non-humor	Shanti's husband,u104a
Scene_3	105a	0:05:37.990000	0:00:01.400000	उसका नाम शांति है।	non-humor	Shanti's husband,u104a
Scene_3	105b	0:05:39.440000	0:00:01.550000	शांति रख!	humor	Keshu,u105a
Scene_3	106	0:05:41.190000	0:00:02.720000	पारो शांति! पारो शांति!	humor	Keshu,u105a
Scene_3	107	0:05:44.190000	0:00:02.400000	ऐ, क्या है, केशू? क्या शांति पोरो पारो?	non-humor	Koki,u106
Scene_3	108a	0:05:46.670000	0:00:01.248000	इसका पति आया है।	non-humor	Keshu,u107
Scene_3	108b	0:05:47.968000	0:00:00.782000	अच्छा?	non-humor	Koki,u108a
Scene_3	109a	0:05:48.790000	0:00:00.746667	किसका?	humor	Dilruba,u108b
Scene_3	109b	0:05:49.586667	0:00:01.443333	तेरा पति।	non-humor	Keshu,u109a
Scene_3	110	0:05:52.820000	0:00:03.040000	शांति, ये क्या? कितनी मोटी हो गई!	humor	Shanti's husband,u109b
Scene_3	111	0:05:55.950000	0:00:01.160000	चलेगा।	humor	Shanti's husband,u109b
Scene_3	112	0:05:57.430000	0:00:03.390000	तुम्हारे जेन में जाने के बाद एक साल तक एक टांग पर धूप में खड़ी रहती थी	humor	Keshu,u111
Scene_3	114a	0:06:00.910000	0:00:01.083000	बहुत प्यार करती है तुमसे।	non-humor	Keshu,u111
Scene_3	114b	0:06:02.043000	0:00:00.577000	अच्छा?	non-humor	Shanti's husband,u114a
Scene_3	115	0:06:04.070000	0:00:02.480000	शांति, चल। अब मैं भी तूझे प्यार दूंगा। चल।	humor	Shanti's husband,u114a
Scene_3	116	0:06:07.620000	0:00:01.970000	नहीं .. एक मिनट एक मिनट ..	non-humor	Dilruba,u115
Scene_3	117	0:06:09.790000	0:00:04	एक काम करो। ये जाम, ब्रेड है।	non-humor	Dilruba,u115
Scene_3	118	0:06:14.070000	0:00:02.430000	ये ब्रेड जैम खा कर तुम जाओ। जाओ..	humor	Dilruba,u115
Scene_3	119	0:06:16.910000	0:00:03.430000	शांति शांति .. पारो .. मेरे साथ आओ!	non-humor	Shanti's husband,u118
Scene_3	120	0:06:20.390000	0:00:01.360000	चलो, मैं तुम्हें लेने के लिए यहाँ हूँ!	humor	Shanti's husband,u118a
Scene_3	121a	0:06:21.790000	0:00:00.592000	छोड़ो!	non-humor	Koki,u120
Scene_3	121b	0:06:22.432000	0:00:02.318000	चलो, मैं कहता हूँ!	non-humor	Shanti's husband,u118aa
Scene_3	122	0:06:24.790000	0:00:02.640000	केशू, केशू कुछ करो। पुलिस को फोन लगाओ।	humor	Koki,u121
Scene_3	123	0:06:27.470000	0:00:01.320000	आज पुलिस स्टेशन बंद है।	humor	Keshu,u122
Scene_3	124	0:06:41.550000	0:00:00.950000	सॉरी, कोकी जी।	non-humor	Dilruba,u122
Scene_3	125	0:06:45.260000	0:00:00.930000	शांति!	non-humor	Shanti's husband,u124
Scene_3	126	0:06:48.070000	0:00:02.480000	दिलरूबा! दिलरूबा!	non-humor	Keshu,u125
Scene_3	127	0:06:50.620000	0:00:04.490000	अकु बाई! मतलब दो दिनों से, दिलरुबा जी मेरी सेवा कर रहे थे	humor	Koki,u126
Scene_3	129	0:06:55.190000	0:00:02.310000	सेवा नहीं वो मेवा खाने आया था!	humor	Keshu,u127
Scene_3	130	0:06:58.190000	0:00:03.430000	उसने तुम्हें फूलों की तरह उठाकर फूलों की तरह कुर्सी पर रख दिया!	humor	Keshu,u127
Scene_3	131	0:07:02.030000	0:00:02.790000	और तुम गुड़ी गुड़ी माजी माजी!	humor	Keshu,u127
Scene_3	132a	0:07:04.950000	0:00:00.717000	सॉरी, केशू!	humor	Koki,u131
Scene_3	132b	0:07:05.717000	0:00:01.623000	काई सॉरी!	non-humor	Keshu,u132a
Scene_3	133	0:07:08.500000	0:00:02.730000	दिलरुबा का बच्चा! ये गोखले कहाँ है?	non-humor	Keshu,u132a
Scene_3	134	0:07:12.070000	0:00:02	अबे ओ बीड़ू!	non-humor	Gokhale,u-b
Scene_3	135	0:07:14.230000	0:00:02.880000	किधर है मेरी पारो किधर है? मेरी पारो किधर है?	humor	Gokhale,u-b
Scene_3	136a	0:07:18.310000	0:00:01.776000	केशू, ये कौन है?	humor	Koki,u135
Scene_3	136b	0:07:20.136000	0:00:02.614000	पारो.. पारो किधर है मेरी पारो?	humor	Gokhale,u-ab
Scene_3	137	0:07:24.430000	0:00:03.520000	तेरे आने से पहले पारो का पति दिलरुबा के बाल लेकर उसे ले गया।	humor	Keshu,u135
Scene_3	138	0:07:28.030000	0:00:02.120000	केशू, ये सब हो क्या रहा है? और ये है कौन?	non-humor	Koki,u137
Scene_3	139a	0:07:36.550000	0:00:01.248000	गोखले, तुम!	humor	Koki,u137
Scene_3	139b	0:07:37.848000	0:00:01.822000	नमस्ते, भाभी जी!	humor	Gokhale,u139
						
Scene_4	140	0:07:48.950000	0:00:03.720000	रिसेप्शनिस्ट के लिए एक लड़की चाहिए।'	non-humor	Koki,u-
Scene_4	141	0:07:55.550000	0:00:04.270000	हीरालाल पन्नालाल एंड कंपनी।' ये सही है।	non-humor	Koki,u-
Scene_4	142	0:08:00.750000	0:00:03.040000	कोकी कोकी .. कोकी!	humor	Keshu,u141
Scene_4	143	0:08:04.710000	0:00:03.360000	कोकी, सुबह सुबह क्या कर रही हो? कुछ काम धंधा नहीं है क्या?	non-humor	Keshu,u141
Scene_4	144a	0:08:08.110000	0:00:01.624000	काम धंधा ही तो ढ़ूढ़ रही हूँ, केशू।	non-humor	Koki,u143
Scene_4	144b	0:08:09.784000	0:00:01.406000	क्या मतलब है?	non-humor	Keshu,u144a
Scene_4	145a	0:08:11.340000	0:00:02.259556	मतलब ये, कि मैं नौकरी ढूंढ रही हूं।	humor	Koki,u144b
Scene_4	145b	0:08:13.649556	0:00:00.970444	नौकरी!	non-humor	Keshu,u145a
Scene_4	146	0:08:18.550000	0:00:02.640000	तुम पागल तो नहीं हो गई हो? जो नौकरी करोगी?	non-humor	Keshu,u145a
Scene_4	147	0:08:21.230000	0:00:01.880000	नैकरी करने वाले पागल होते हैं?	humor	Koki,u146
Scene_4	148	0:08:24.950000	0:00:01.360000	तुम्हें नौकरी देगा कौन?	non-humor	Keshu,u147
Scene_4	149	0:08:26.620000	0:00:02.240000	तुम्हे नौकरी मिल सकती है तो मुझे क्यों नहीं मिल सकती।	non-humor	Koki,u148
Scene_4	150	0:08:28.910000	0:00:02.480000	लेकिन तुम्हें आता क्या है मेरे साथ झगड़ा करने के अलावा?	humor	Keshu,u149
Scene_4	151	0:08:31.470000	0:00:03.150000	ऐ, केशू। मुझे चैलेंज  मत करो आ।	non-humor	Koki,u150
Scene_4	152a	0:08:34.670000	0:00:02.208000	मैं भी दिखा सकती हूं कि मैं भी किसी से कम नहीं  हूं।	non-humor	Koki,u150
Scene_4	152b	0:08:36.928000	0:00:01.652000	किसी से का मतलब?	non-humor	Keshu,u152a
Scene_4	153	0:08:38.620000	0:00:03.720000	कि यही कि मैं मेहनत मजदूरी कर के चार पैसे कमा ही सकती हूं।	non-humor	Koki,u152b
Scene_4	154	0:08:42.430000	0:00:02.830000	ओह! तो, तुम मजदूरी की बात कर रही हो?	non-humor	Keshu,u153
Scene_4	155	0:08:45.710000	0:00:03.200000	अरे मजदूरी करके चार पैसा क्यूं तुम पांच छह रुपये कमा सकती हो	humor	Keshu,u153
Scene_4	157a	0:08:48.950000	0:00:01.736000	इतना भी कमजोर मत समझो मुझे।	non-humor	Koki,u155
Scene_4	157b	0:08:50.736000	0:00:01.934000	नहीं नहीं, कोकी।	humor	Keshu,u157a
Scene_4	158	0:08:52.710000	0:00:03.080000	तूझे कमजोर कौन समझ रहा है। अरे, तुम तो कितनी ताकतवर हो।	humor	Keshu,u157a
Scene_4	159	0:08:56.310000	0:00:01.870000	पाँच छे बोरियां तो आराम से उठा सकती हो।	humor	Keshu,u157a
Scene_4	160	0:08:58.340000	0:00:01.330000	केशू!	humor	Koki,u159
Scene_4	161	0:09:00.500000	0:00:02.050000	ये सब नौकरी वोकरी और काम धंधे का नाटक बंद करो	non-humor	Keshu,u160
Scene_4	162	0:09:02.620000	0:00:01.090000	और घर का काम करो।	non-humor	Keshu,u160
Scene_4	163	0:09:03.750000	0:00:02.680000	देखो घर में देखो छै छै!	non-humor	Keshu,u160
Scene_4	164	0:09:06.470000	0:00:02.390000	यह क्या है..यह क्या है..यह क्या है..	humor	Keshu,u160
Scene_4	165	0:09:08.910000	0:00:01.350000	सब बराबर करो! सब बराबर करो!	non-humor	Keshu,u160
Scene_4	166	0:09:10.310000	0:00:01.630000	जाओ जाओ ऑफिस जाओ!	non-humor	Koki,u165
						
Scene_5	167	0:09:17.790000	0:00:02.470000	कुलकर्णी कुलकर्णी कुलकर्णी ।।	humor	Gokhale,u-
Scene_5	168	0:09:23.110000	0:00:01.750000	क्यों इतना हिल क्यों रहा है, गोखले?	non-humor	Keshu,u167
Scene_5	169	0:09:25.030000	0:00:01.520000	बॉस ने 100 रुपये बढ़ा दिया क्या?	humor	Keshu,u167
Scene_5	170	0:09:27.030000	0:00:02.960000	नहीं, तू वो सब छोड़। तू पहले मिठाई खाओ खा मिठाई खाओ।	non-humor	Gokhale,u169
Scene_5	171	0:09:30.030000	0:00:03	अच्छा अच्छा। तेरे, घर दुसरी बेटी  पैदा हुई है!	humor	Keshu,u170
Scene_5	172	0:09:33.340000	0:00:02.650000	गुड जॉब! बेटी बचाओ! बेटी पढ़ाओ	non-humor	Keshu,u170
Scene_5	173	0:09:36.030000	0:00:03.830000	अरे नहीं। कुलकर्णी, मुझे फिल्मों में रोल मिल गया है।	humor	Gokhale,u172
Scene_5	174	0:09:39.950000	0:00:03.870000	क्या बात कर रहा है, गोखले! फिल्म में रोल मिला है वो भी तूझे!	non-humor	Keshu,u173
Scene_5	175	0:09:43.910000	0:00:02.430000	तुम्हारे फिल्म इन्डस्ट्री के इतने बुरे दिन आ गए क्या ?	humor	Keshu,u173
Scene_5	176	0:09:46.430000	0:00:02.390000	नहीं रे, कुलकर्णी, बुरे दिन नहीं।	non-humor	Gokhale,u175
Scene_5	177	0:09:48.860000	0:00:03.050000	अब जा के, फिल्म इन्डस्ट्री के अच्छे दिन आए हैं।	non-humor	Gokhale,u175
Scene_5	178a	0:09:52.750000	0:00:00.542857	वो कैसे?	non-humor	Keshu,u177
Scene_5	178b	0:09:53.342857	0:00:03.207143	अरे सारे फिल्में के कलाकार अब  सीरियल में बिज़ी हो गए हैं।	non-humor	Gokhale,u178a
Scene_5	179	0:09:56.620000	0:00:02.850000	इसलिए मुझ जैसे नए कलाकार को ब्रेक मिला है।	humor	Gokhale,u178a
Scene_5	180	0:09:59.950000	0:00:02.550000	अच्छा अच्छा.. ब्रेक ब्रेक ब्रेक।	non-humor	Keshu,u179
Scene_5	181	0:10:02.550000	0:00:01.600000	मुझे ये बता, तुझे रोल कौन सा मिला है?	non-humor	Keshu,u179
Scene_5	182	0:10:04.190000	0:00:03.430000	दो जवान जवान बेटियों के बाप का।	humor	Gokhale,u181
Scene_5	183	0:10:08.190000	0:00:02.520000	दो जवान जवान बेटियों के बाप का!	humor	Keshu,u182
Scene_5	184	0:10:11.590000	0:00:02.320000	साथ में बहू भी है!	humor	Gokhale,u183
Scene_5	185a	0:10:13.950000	0:00:01.309091	यानि, खानदान की इज्जत..	non-humor	Keshu,u184
Scene_5	185b	0:10:15.309091	0:00:02.240909	यही तो मेरी फिल्म का नाम है!	non-humor	Gokhale,u185a
Scene_5	186a	0:10:17.860000	0:00:00.855000	खानदान की इज्जत'।	humor	Gokhale,u185a
Scene_5	186b	0:10:18.765000	0:00:01.945000	जो तू मिट्टी में मिलाने वाला हैं!	humor	Keshu,u186a
Scene_5	187	0:10:20.750000	0:00:03.840000	कुलकर्णी, लगता है हमारी दोस्ती खत्म होने का वक्त आ गया है।	non-humor	Gokhale,u186b
