Scenes	Sl. No.	Start_time	End_time	Utterance	Label	Speaker
Scene_4	82	0:06:26.980000	0:00:02.720000	लेकिन ये याद नहीं आ रहा है कि याद करना क्या है!	humor	Pinki,u81a
Scene_4	83a	0:06:29.820000	0:00:01.976000	कुछ पता नहीं चल रहा हो क्या रहा है ..	non-humor	Pinki,u81a
Scene_4	83b	0:06:31.846000	0:00:01.094000	हैलो, कोकी!	non-humor	Keshu,u83a
Scene_4	84	0:06:33.300000	0:00:01.320000	हैलो, पिंकी!	non-humor	Keshu,u83a
Scene_4	85	0:06:46.740000	0:00:03.920000	ये कोकी, ये पिंकी को क्या हो गया है?	non-humor	Keshu,u83a
Scene_4	86	0:06:50.900000	0:00:02.800000	ये बेहुदा किसम का नाच कर रहीं है? शी शी शी।।	humor	Keshu,u83a
Scene_4	87	0:06:53.980000	0:00:02.680000	लगता है इसके दिमाग पे न कुछ असर हो गया है।	humor	Keshu,u83a
Scene_4	88	0:06:58.900000	0:00:02.640000	क्या? मैंने कुछ नहीं किया!	humor	Keshu,u83a
						
Scene_5	89	0:07:27.500000	0:00:01.640000	चलिए। प्रेमा जी, आर यू रेडी?	non-humor	Toto,u-
Scene_5	90a	0:07:29.220000	0:00:00.372000	रेडी!	non-humor	Prema,u89
Scene_5	90b	0:07:29.642000	0:00:00.818000	परफेक्ट!	non-humor	Toto,u90a
Scene_5	91a	0:07:30.540000	0:00:01.972364	ओके, रेडी! शंभू, रेडी ना? ओके ..	non-humor	Toto,u90a
Scene_5	91b	0:07:32.562364	0:00:02.497636	हाय, टोटो! हाय, डॉल!	non-humor	Dilruba,u91a
Scene_5	92a	0:07:35.180000	0:00:00.498462	हाय, दिल!	non-humor	Prema,u91b
Scene_5	92b	0:07:35.728462	0:00:02.691538	आप थोड़ा सा साइलेंस रहना। हम टेक करने जा रहे हैं।	non-humor	Toto,u92a
Scene_5	93	0:07:38.460000	0:00:02.200000	या, श्योर श्योर .. लुकिंग नाइस, ना?	non-humor	Dilruba,u92b
Scene_5	94a	0:07:40.740000	0:00:01.163636	या, सी इज लुकिंग नाइस।	non-humor	Toto,u93
Scene_5	94b	0:07:41.953636	0:00:01.346364	हाँ, सी इज माई वाइफ, नो?	humor	Dilruba,u94a
Scene_5	95	0:07:43.740000	0:00:02.360000	आई नो इट, यार! कमॉन, आई नो।	non-humor	Toto,u94b
Scene_5	96	0:07:46.900000	0:00:01.320000	स्टार्ट साउन्ड!	humor	Toto,u94b
Scene_5	97	0:07:49.340000	0:00:01.360000	रोल कैमरा!	humor	Toto,u94b
Scene_5	98	0:07:51.980000	0:00:02.840000	कट कट कट कट.. वाट हैपेन्ड? यू ओके?	non-humor	Toto,u94b
Scene_5	99	0:07:55.100000	0:00:01	या आई एम ओके।	non-humor	Dilruba,u98
Scene_5	100	0:07:56.820000	0:00:01.680000	प्रेमा जी, ही इज ओके। ही इज़ फाइन।	non-humor	Toto,u99
Scene_5	101a	0:07:59.220000	0:00:00.830000	ओके, रेडी।	non-humor	Prema,u100
Scene_5	101b	0:08:00.100000	0:00:02.440000	ओके। मूड मूड .. गाइज़,  मूड!	non-humor	Toto,u101a
Scene_5	102a	0:08:02.580000	0:00:01.357714	या या, मूड मूड.. या!	non-humor	Dilruba,u101b
Scene_5	102b	0:08:03.987714	0:00:01.232286	स्टार्ट साउन्ड!	non-humor	Toto,u102a
Scene_5	103	0:08:06.100000	0:00:02.640000	रोल कैमरा! एक्शन!	non-humor	Toto,u102a
Scene_5	104	0:08:11.620000	0:00:00.960000	ओ माई गॉड!	non-humor	Prema,u103
Scene_5	105	0:08:13.780000	0:00:03.160000	दिल! दिल वाट आर यू डूइंग?	non-humor	Prema,u103
Scene_5	106	0:08:17.100000	0:00:02.080000	दिल! क्या कर रहे हो।	non-humor	Prema,u103
Scene_5	107	0:08:20.340000	0:00:01.640000	क क कट..	humor	Toto,u106
Scene_5	108	0:08:25.100000	0:00:01.640000	वाट हैपेन्ड?	non-humor	Dilruba,u107
Scene_5	109	0:08:28.460000	0:00:01.400000	टोटो, आर यू ओके?	non-humor	Prema,u107
Scene_5	110a	0:08:30.140000	0:00:00.708000	आई एम नॉट ओके!	non-humor	Toto,u109
Scene_5	110b	0:08:30.898000	0:00:01.602000	सॉरी सॉरी, टोटो ।।	non-humor	Prema,u110a
Scene_5	111	0:08:32.540000	0:00:01.840000	हम एक और टेक करते है। वी विल ट्राई वन मोर।	non-humor	Prema,u110a
Scene_5	112a	0:08:34.420000	0:00:01.294222	दिल, ये तुम क्या कर रहे थे?	non-humor	Prema,u110a
Scene_5	112b	0:08:35.764222	0:00:00.895778	क्या क्या?	non-humor	Prema,u112a
Scene_5	113a	0:08:36.740000	0:00:00.829091	दिल, पीछे हटो!	non-humor	Prema,u112b
Scene_5	113b	0:08:37.619091	0:00:02.160909	या श्योर .. सर, बैठिये ना बैठिए ।।	humor	Dilruba,u113a
Scene_5	114a	0:08:40.180000	0:00:00.630000	आओ ..	non-humor	Dilruba,u113a
Scene_5	114b	0:08:40.860000	0:00:01.840000	टोटो टोटो, रेडी। वन टेक मोर।	non-humor	Prema,u114a
Scene_5	115a	0:08:42.740000	0:00:00.413333	आइए।	non-humor	Prema,u114a
Scene_5	115b	0:08:43.203333	0:00:00.776667	सिट सिट..	non-humor	Dilruba,u115a
Scene_5	116	0:08:45.540000	0:00:01.360000	नाइस सी इज़ लुकिंग, ना?	humor	Dilruba,u115a
Scene_5	117a	0:08:48.380000	0:00:00.950000	या ..	non-humor	Toto,u116
Scene_5	117b	0:08:49.380000	0:00:02.800000	सी इज माई वाइफ, यू नो!	humor	Dilruba,u117a
Scene_5	118a	0:08:52.220000	0:00:01.248000	वी आर मैरीड।	humor	Dilruba,u117a
Scene_5	118b	0:08:53.518000	0:00:01.822000	स्टार्ट साउन्ड!	non-humor	Toto,u118a
Scene_5	119	0:08:55.860000	0:00:01.560000	रोल कैमरा! ए..	non-humor	Toto,u118a
Scene_5	120	0:09:00.860000	0:00:04.480000	ए .. पैक अप पैक अप पैक अप पैक अप..	humor	Toto,u118a
						
Scene_6	121	0:09:12.140000	0:00:03.760000	मुझे नानी के घर जाना है, मुझे नानी के घर जाना है, मुझे नानी के घर जाना है।	humor	Chintu,u-
Scene_6	122	0:09:15.940000	0:00:02.080000	चिंटू! छोटा है क्या अब तू?	non-humor	Koki,u121
Scene_6	123	0:09:18.260000	0:00:01	कितनी बार समझाया	non-humor	Koki,u121
Scene_6	124	0:09:19.300000	0:00:03.160000	गर्मियों की छुट्टियों में जाएंगे मतलब तभी जाएंगे! चुप रह अब!	non-humor	Koki,u121
Scene_6	125	0:09:26.500000	0:00:02.160000	कोकी कोकी, क्यों रुला रही हो अपने बेटे को?	non-humor	Keshu,u124
Scene_6	126	0:09:28.740000	0:00:03.360000	अरे कैसी अजीब रट लगाई है इसने, नानी के घर जाना है नानी के घर जाना है!	non-humor	Koki,u125
Scene_6	127	0:09:32.140000	0:00:00.880000	पागल हो गया है ये!	humor	Koki,u125
Scene_6	128	0:09:33.260000	0:00:04.440000	चिंटू बेटा, रोना बंद करो बेटा। मैं मम्मी को समझाता हूं, ठीक है?	non-humor	Keshu,u127
Scene_6	129	0:09:38.500000	0:00:02.040000	तुम जा के वहा जा के सो जाओ। ठीक है?	non-humor	Keshu,u127
Scene_6	130	0:09:42.900000	0:00:02.640000	चलो।	humor	Keshu,u127
Scene_6	131	0:09:47.300000	0:00:02.160000	काई रे, कोकी?	humor	Keshu,u127
Scene_6	132	0:09:50.380000	0:00:02.920000	अरे वो इतनी ज़िद कर रहा है, तो लेकर जाओ ना उसे नानी के घर।	non-humor	Keshu,u127
Scene_6	133	0:09:53.340000	0:00:01.480000	अरे मुझे नहीं जाना है!	non-humor	Koki,u132
Scene_6	134	0:09:55.020000	0:00:01.800000	लो! पहली औरत देखी	non-humor	Keshu,u133
Scene_6	135	0:09:56.860000	0:00:01.680000	जो माइके जाने से इनकार करती हैं।	non-humor	Keshu,u133
Scene_6	136	0:09:58.620000	0:00:01.520000	सीजन नहीं है ना। इसलिए, नहीं जा रही हूं।	non-humor	Koki,u135
Scene_6	137a	0:10:00.220000	0:00:00.324000	सीजन?	non-humor	Keshu,u136
Scene_6	137b	0:10:00.594000	0:00:02.866000	तुम्हारी माँ के सर पे फल फूल उगाते हैं?	humor	Koki,u137a
Scene_6	138a	0:10:03.540000	0:00:00.196923	ऐ!	non-humor	Koki,u137a
Scene_6	138b	0:10:03.786923	0:00:02.313077	अरे माँ के घर जाने का कोई सीजन होता है क्या है?	non-humor	Keshu,u138a
Scene_6	139	0:10:06.140000	0:00:02.560000	माँ के पास पैसे होंगे तभी सीज़न होता है।	humor	Koki,u138b
Scene_6	140	0:10:08.940000	0:00:01.840000	और समझदार लड़ियां तभी जारी हैं।	non-humor	Koki,u138b
Scene_6	141	0:10:10.900000	0:00:03.840000	अच्छा! अरे लेकिन तुम्हारी माँ के पास थोड़े बहुत तो पैसे होंगे?	non-humor	Keshu,u140
Scene_6	142	0:10:14.820000	0:00:02.480000	थोड़े बहुत पैसे में क्या होने वाला है, केशू?	non-humor	Koki,u141
Scene_6	143	0:10:17.420000	0:00:02.960000	और वैसे भी, तुम्हारे कहने पर तो मैं कभी नहीं जाउंगी।	humor	Koki,u141
Scene_6	144a	0:10:23.100000	0:00:00.378000	ये देखो कोकी	non-humor	Keshu,u143
Scene_6	144b	0:10:23.528000	0:00:00.832000	क्या है ये?	non-humor	Koki,u144a
Scene_6	145	0:10:24.790000	0:00:01.830000	तुम्हे नींद आ रही है।	non-humor	Keshu,u144b
Scene_6	146	0:10:27.040000	0:00:01.790000	नींद तो मुझे वैसे भी आ रही है केशू।	non-humor	Koki,u145
Scene_6	147	0:10:29.080000	0:00:01.830000	मुझे बीमारी नहीं है नींद ना आने की।	humor	Koki,u145
Scene_6	148	0:10:31.080000	0:00:02.710000	इधर देखो इधर देखो देखती रहो ध्यान से देखो कोकी।	non-humor	Keshu,u148
Scene_6	149	0:10:35.720000	0:00:02.230000	तुम्हारी आँखें भरी हो रही है।	humor	Keshu,u148
Scene_6	150	0:10:39.490000	0:00:01.550000	तुम्हे नींद आ रही है।	non-humor	Keshu,u148
Scene_6	151	0:10:42.040000	0:00:02.060000	तुम सो गयी हो।	humor	Keshu,u148
						
Scene_7	152a	0:10:56.800000	0:00:00.593333	पापा! पापा!	humor	Chintu,u-
Scene_7	152b	0:10:57.443333	0:00:02.916667	अरे एक ही पिता है तेरा। एक ही बार बोल।	humor	Keshu,u152a
Scene_7	153a	0:11:00.400000	0:00:00.390000	पापा!	humor	Chintu,u152b
Scene_7	153b	0:11:00.840000	0:00:02.680000	हां। बोल बेटा बोल ? बोल, बेटा।	humor	Keshu,u153a
Scene_7	154	0:11:03.600000	0:00:01.880000	एक ही बेटा है आपका एक ही बार बोलो।	humor	Chintu,u153b
Scene_7	155a	0:11:06.040000	0:00:00.613333	बोलो, बेटा!	humor	Keshu,u154
Scene_7	155b	0:11:06.703333	0:00:03.016667	माँ और मम्मी ना नानी के घर जा रहे हैं!	non-humor	Koki,u155a
Scene_7	156	0:11:09.800000	0:00:04.880000	सच! सच? कोकी!	non-humor	Keshu,u155b
Scene_7	157	0:11:15.360000	0:00:03.280000	कोकी! ये मैं क्या सुन रहा हूँ? कोकी	non-humor	Keshu,u155b
Scene_7	158	0:11:18.720000	0:00:00.920000	तुम भी बच्चों की	humor	Keshu,u155b
Scene_7	159	0:11:19.640000	0:00:01.520000	ज़िद मे आकर नानी के घर रा रही हो?	non-humor	Keshu,u155b
Scene_7	160	0:11:21.960000	0:00:01.800000	केशू, मुझे मम्मी के घर जाना है।	non-humor	Koki,u159
Scene_7	161	0:11:23.800000	0:00:01.760000	मम्मी, मुझे नानी के घर जाना हूँ।	non-humor	Chintu,u160
Scene_7	162	0:11:25.680000	0:00:01.760000	केशू, मुझे मम्मी के घर जाना है।	humor	Koki,u160
Scene_7	163	0:11:27.480000	0:00:01.720000	मम्मी, मुझे नानी के घर जाना हूँ।	humor	Chintu,u162
Scene_7	164	0:11:29.280000	0:00:03.560000	कोकी, लेकिन तुम दोनों चले गए, तो मैं यहाँ अकेला हो जाउंगा ना?	humor	Keshu,u162
Scene_7	165	0:11:35.440000	0:00:03.400000	ठीक है, केशू, अगर ऐसी बात है तो हम नहीं जाएंगे।	humor	Koki,u164
Scene_7	166	0:11:39.040000	0:00:01.520000	लेकिन मुझे मम्मी के घर जाना है।	non-humor	Koki,u164
Scene_7	167	0:11:40.960000	0:00:01.560000	मुझे नानी के घर जाना हूँ।	humor	Chintu,u164
Scene_7	168	0:11:43	0:00:04.760000	ठीक है ठीक है ठीक है.. अभी तुम लोगों ने डिसाइड कर  लिया है तो चली जाओ।	non-humor	Keshu,u166
Scene_7	169a	0:11:47.960000	0:00:01.411000	खामखा खर्चा होगा ना केशू?	non-humor	Koki,u168
Scene_7	169b	0:11:49.421000	0:00:01.859000	काई का खामखा?	humor	Keshu,u169a
Scene_7	170	0:11:51.400000	0:00:03.240000	काई का खर्चा? चकूनी कितने पैसे चाहिए?	humor	Keshu,u169a
Scene_7	171	0:11:55	0:00:03.560000	मैं देता हूं पैसे। ओके? 100 रुपये ? 200 रुपये?	non-humor	Keshu,u169a
Scene_7	172	0:11:58.760000	0:00:02.400000	500 रुपये? 500 रुपये में हो जाएगा। ये लो।	non-humor	Keshu,u169a
Scene_7	173	0:12:02.920000	0:00:01.880000	केशू, मुझे मम्मी के घर जाना है।	humor	Koki,u172
Scene_7	174	0:12:04.840000	0:00:01.800000	मम्मी, मुझे नानी के घर जाना हूँ।	humor	Chintu,u173
Scene_7	175	0:12:06.680000	0:00:00.920000	500 सौ।	non-humor	Keshu,u173
Scene_7	176a	0:12:10	0:00:00.540000	चिंटू, बेटा!	non-humor	Keshu,u174
Scene_7	176b	0:12:10.590000	0:00:01.210000	बोलो पापा!	non-humor	Chintu,u176a
Scene_7	177	0:12:11.880000	0:00:03.040000	तुम टीचर को जा के बता दो कि तुम 15 दिनों तक बिज़ी रहोगे। ओके बेटा ?- ओके, पापा!	humor	Keshu,u176b
Scene_7	178a	0:12:14.960000	0:00:00.948571	केशू ..	non-humor	Koki,u177
Scene_7	178b	0:12:15.958571	0:00:02.321429	मम्मी के घर जाना है।	humor	Keshu,u178a
Scene_7	179a	0:12:18.320000	0:00:00.300000	मम्मी..	non-humor	Chintu,u178b
Scene_7	179b	0:12:18.670000	0:00:01.450000	नानी के घर जाना है।	humor	Koki,u179a
Scene_7	180	0:12:20.160000	0:00:03.800000	चलो चलो चलो चलो..	humor	Keshu,u180
Scene_7	181	0:12:24.720000	0:00:03.240000	जल्दी जल्दी जल्दी ..	humor	Keshu,u180
Scene_7	182	0:12:29.920000	0:00:03.600000	मुझे प्रेमा जी के घर जाना हूं।	humor	Keshu,u180
						
Scene_8	183	0:12:33.540000	0:00:02.720000	हाँ, टोटो। आज दिल नहीं आएगा शूट पे।	humor	Prema,u-
Scene_8	184	0:12:36.900000	0:00:02.880000	आ रही हूँ मैं। मिलती हूं मैं आके शूट पर। बाय!	non-humor	Prema,u-
Scene_8	185	0:12:50.710000	0:00:02.120000	बड़ा कॉम्प्लिकेटेड सिटिंग अरेंजमेंट है, प्रेमा जी।	humor	Keshu,u-
Scene_8	186	0:12:53.030000	0:00:01.790000	बट इट्स गुड। बैठिए बैठिए ..	non-humor	Prema,u185
Scene_8	187a	0:12:58.510000	0:00:01.586667	क्या बात है, प्रेमा जी? आपका मूड ठीक नहीं है?	non-humor	Keshu,u186
Scene_8	187b	0:13:00.146667	0:00:01.763333	बिलकुल भी ठीक नहीं है!	non-humor	Prema,u187a
Scene_8	188	0:13:02.230000	0:00:03.080000	पता है, कल सेट पर आकर दिल ने सबको अपसेट कर दिया।	humor	Prema,u187a
Scene_8	189a	0:13:07.030000	0:00:00.930000	क्यों? क्या हुआ?	non-humor	Keshu,u188
Scene_8	189b	0:13:08.010000	0:00:01.500000	पता है उसने क्या किया?	non-humor	Prema,u189a
