Scenes	Sl. No.	Start_time	End_time	Utterance	Label	Speaker
Scene_2	152	0:07:34.300000	0:00:02.840000	अच्छा चलो अब पढ़ कर  मुझे कुछ नई ताजी खबर सुना दो।	non-humor	Prema,u151
Scene_2	153	0:07:37.420000	0:00:01.040000	ओके।	non-humor	Dilruba,u152
Scene_2	154	0:07:39.500000	0:00:01.280000	टेरेरिस्ट ।।	humor	Dilruba,u152
Scene_2	155	0:07:41.380000	0:00:01.960000	म-मैन किडनैप ।।	non-humor	Dilruba,u152
Scene_2	156	0:07:44.180000	0:00:03.360000	आतंकवादियों ने एक बहुत बड़े अदमी को किडनैप कर लिया है।	non-humor	Dilruba,u152
Scene_2	157	0:07:47.820000	0:00:03.760000	ये तो बासी खबर है, दिल। आतंकवादी रोज किसी ना किसी को किडनैप करते हैं।	non-humor	Prema,u156
Scene_2	158	0:07:52.020000	0:00:03.440000	अगर वो उनको वापस कर दें तब वो नई ताजी खबर होगी।	humor	Prema,u156
Scene_2	160	0:07:57.900000	0:00:01.200000	डॉल	non-humor	Dilruba,u159
Scene_2	161a	0:08:00.020000	0:00:00.902000	एक बात पूछूं?	non-humor	Dilruba,u159
Scene_2	161b	0:08:00.972000	0:00:00.688000	हाँ।	non-humor	Prema,u161a
Scene_2	162	0:08:01.980000	0:00:03.720000	अगर कोई मुझे किडनैप कर ले, तो तुम क्या करोगी?	non-humor	Dilruba,u161b
Scene_2	163	0:08:06.740000	0:00:01.160000	तुम्हें किडनैप कर दे	non-humor	Prema,u162
Scene_2	164	0:08:08.660000	0:00:02.280000	तो मैं .. मैं केशू जी के यहा जाकर रहुगी।	humor	Prema,u162
Scene_2	165	0:08:11.820000	0:00:01.360000	केशू जी के वहां क्यूं?	non-humor	Dilruba,u164
Scene_2	166	0:08:13.580000	0:00:01.560000	कोकी जी से कुकिंग सीखने।	non-humor	Prema,u165
Scene_2	167	0:08:15.380000	0:00:01.840000	डॉल, बी सीरियश ना.	non-humor	Dilruba,u166
Scene_2	168	0:08:17.620000	0:00:01.080000	डॉल	non-humor	Dilruba,u166
Scene_2	169a	0:08:18.820000	0:00:03.325333	सोचो अगर कोई मुझे  किडनैप कर ले तो तुम क्या करोगी?	non-humor	Dilruba,u166
Scene_2	169b	0:08:22.195333	0:00:01.264667	दिल!	non-humor	Prema,u169a
Scene_2	170	0:08:23.580000	0:00:02.040000	कौन बेवकूफ तुम्हें किडनैप करेगा?	humor	Prema,u169a
Scene_2	171	0:08:25.940000	0:00:02.400000	किडनैप तो बड़ी बड़ी हस्तियां होती हैं, और तुम तो ।।	non-humor	Prema,u169a
Scene_2	172	0:08:31.740000	0:00:01.120000	जाने दो जाने दो..	non-humor	Prema,u169a
Scene_2	173	0:08:32.980000	0:00:02.040000	एक काम करो ना, टोटो का फोन नहीं लग रहा है।	non-humor	Prema,u169a
Scene_2	174	0:08:35.140000	0:00:02.960000	तुम सेट पर जाओ और उसे बोलो कि आज मैं सुटिंग पर नहीं आ सकती	non-humor	Prema,u169a
Scene_2	175a	0:08:38.300000	0:00:00.578667	अभी जाऊं?	non-humor	Dilruba,u174
Scene_2	175b	0:08:38.928667	0:00:00.611333	हाँ।	non-humor	Prema,u175a
Scene_2	176a	0:08:39.620000	0:00:01.080000	अखबार फीनिश करना है।	humor	Dilruba,u175b
Scene_2	176b	0:08:40.750000	0:00:00.670000	दिल!	non-humor	Prema,u176a
Scene_2	177	0:08:41.900000	0:00:01.160000	गो!	non-humor	Prema,u176a
						
Scene_3	178	0:08:51.620000	0:00:01.960000	वाह, नाइस ड्रेस आ!	non-humor	Keshu,u-
Scene_3	179	0:08:54.260000	0:00:01.240000	नाइस गन!	non-humor	Keshu,u-
Scene_3	180	0:08:56.060000	0:00:01	फैट पेट!	non-humor	Keshu,u-
Scene_3	181	0:08:57.140000	0:00:02.080000	फिटनेस बढ़ाओ फिटनेस बढ़ाओ .. लाइफ में आगे जाओगे।	non-humor	Keshu,u-
Scene_3	182	0:08:59.500000	0:00:01.200000	चल चल अपना काम कर!	non-humor	Inspector,u181
Scene_3	183	0:09:01.060000	0:00:01.240000	ऐ धक्का मारता है!	non-humor	Keshu,u182
Scene_3	184	0:09:02.740000	0:00:01	पता है मैं कौन हूं?	non-humor	Keshu,u182
Scene_3	185	0:09:03.780000	0:00:03.040000	प्रेमा शालिनी का पर्शनल गेस्ट हूं मैं पर्शनल समझा	non-humor	Keshu,u182
Scene_3	186a	0:09:06.900000	0:00:00.656000	तो क्या हुआ?	non-humor	Inspector,u185
Scene_3	186b	0:09:07.606000	0:00:00.934000	क्या हुआ'?	humor	Keshu,u186a
Scene_3	187	0:09:08.980000	0:00:02.200000	अच्छा बहुत चर्वी चढ़ी है ना!	humor	Keshu,u186a
Scene_3	188	0:09:11.620000	0:00:02.160000	फिल्म में से निकलवा दुंगा समझा?	non-humor	Keshu,u186a
Scene_3	189	0:09:13.820000	0:00:02.320000	मेरा नाम केशव ढ़ोंढवा कुलकर्णी है!	non-humor	Keshu,u186a
Scene_3	190	0:09:16.180000	0:00:01.080000	चल चल अपना काम कर!	humor	Inspector,u189
Scene_3	191	0:09:18.140000	0:00:01.120000	हे ।।	non-humor	Toto,u-
Scene_3	192	0:09:19.740000	0:00:02	कैमरा है महंगा, स्टूपिड!	humor	Toto,u-
Scene_3	193	0:09:21.780000	0:00:01.120000	अरे भाई इसको बोलो ना!	non-humor	Keshu,u192
Scene_3	194	0:09:23.100000	0:00:01.480000	ये जूनियर आर्टिस्ट को कोई तमीज नहीं है?	humor	Keshu,u192
Scene_3	195	0:09:25.780000	0:00:01.200000	कैसे बात करता है धक्का देता है!	non-humor	Keshu,u192
Scene_3	196a	0:09:27.140000	0:00:01.998000	अरे, स्टूपिड, जूनियर आर्ट्स्ट नहीं है वो!	non-humor	Toto,u195
Scene_3	196b	0:09:29.188000	0:00:00.912000	तो?	non-humor	Keshu,u196a
Scene_3	197	0:09:30.300000	0:00:03.200000	अरे, सीनियर इंन्सपेक्टर है, मतलब सचमुच के इन्सपेक्टर हैं!	humor	Toto,u195
Scene_3	198a	0:09:37.140000	0:00:00.804000	दादा सॉरी .. सॉरी ..	non-humor	Keshu,u197
Scene_3	198b	0:09:37.994000	0:00:01.826000	ओके ओके ठीक है ..	non-humor	Inspector,u198a
Scene_3	199a	0:09:40.020000	0:00:00.468000	जय महाराष्ट्र!	humor	Keshu,u197
Scene_3	199b	0:09:40.538000	0:00:01.042000	जय महाराष्ट्र!	humor	Inspector,u199a
Scene_3	200	0:09:42.740000	0:00:02.480000	अरे, ये सीनियर इन्सपेक्टर यहाँ क्या कर रहा है?	non-humor	Keshu,u197
Scene_3	201	0:09:45.300000	0:00:03.560000	हमें खबर मिली है काला कॉआ नाम का गुंडा है और	non-humor	Toto,u200
Scene_3	202	0:09:48.980000	0:00:01.040000	स्टूडियो मे घुस आया है	non-humor	Toto,u200
Scene_3	203	0:09:50.060000	0:00:01.600000	तो, उसको पकड़ने के लिए आए है ये।	non-humor	Toto,u200
Scene_3	204	0:09:52.100000	0:00:01.760000	हा प्रेमा जी आ गई क्या?	humor	Keshu,u203
Scene_3	205	0:09:55.500000	0:00:01.120000	तुम्हे उससे क्या है?	non-humor	Toto,u204
Scene_3	206	0:09:57.140000	0:00:01.600000	नहीं, ऐसे ही पूछ रहा हूं।	non-humor	Keshu,u205
Scene_3	207a	0:09:59.300000	0:00:00.373333	नहीं, आईं।	humor	Toto,u206
Scene_3	207b	0:09:59.723333	0:00:01.256667	तो तुम यहाँ क्या कर रहे हो?	humor	Keshu,u207a
Scene_3	208	0:10:01.260000	0:00:01.680000	अरे, मैं डायरेक्टर हूं यार!	humor	Toto,u207b
Scene_3	209	0:10:03.020000	0:00:02.960000	मैं यहां शूटिंग कर रहा हूं, हिरोइन का इंतजार कर रहा हूं!	humor	Toto,u207b
Scene_3	210	0:10:06.020000	0:00:01.080000	ठीक है ठीक है..	non-humor	Keshu,u209
Scene_3	211	0:10:07.820000	0:00:00.840000	कीजिए.. कीजिए..	non-humor	Keshu,u209
Scene_3	212	0:10:08.700000	0:00:01.560000	मैं भी इंतजार करता हूं।	humor	Keshu,u209
Scene_3	213	0:10:14.100000	0:00:01.720000	अरे सर, इधऱ नहीं ..इधऱ नहीं	non-humor	Gogo,u-
Scene_3	214a	0:10:15.860000	0:00:00.870000	इधऱ नहीं बैठना!	non-humor	Gogo,u-
Scene_3	214b	0:10:16.780000	0:00:01.400000	नो नो, आई एम कमफर्टेबल!	humor	Keshu,u214a
Scene_3	215	0:10:19.420000	0:00:01.040000	एक्सक्यज मी?	non-humor	Keshu,u213
