Scenes	Sl. No.	Start_time	End_time	Utterance	Label	Speaker
Scene_1	16	0:01:12.180000	0:00:01.080000	कहाँ है प्रेमा जी?	non-humor	Keshu,u15a
Scene_1	17	0:01:14.020000	0:00:02.160000	क्यूं? थोड़ी देर पहले मैंने बोला था मेरे गुलाब के पौधे को पानी डालो	non-humor	Koki,u16
Scene_1	18	0:01:16.500000	0:00:02.600000	तब नहीं आए थे।	non-humor	Koki,u16
Scene_1	19	0:01:19.220000	0:00:02.080000	प्रेमा जी का नाम सुनते ही टपक पड़े, हा?	humor	Koki,u16
Scene_1	20	0:01:21.580000	0:00:01.200000	लाओ लाओ। डाल डेता हूं। लाओ।	non-humor	Keshu,u19
Scene_1	21	0:01:22.820000	0:00:00.960000	कोई जरुरत नहीं है।	humor	Koki,u20
Scene_1	22a	0:01:28.580000	0:00:01.232000	हाय, कोकी जी।	humor	Dilruba,u-
Scene_1	22b	0:01:29.862000	0:00:00.958000	हाय।	non-humor	Koki,u22a
Scene_1	23	0:01:31.580000	0:00:01.360000	ये दिलरुबा का बच्चा तुम्हें हाय तो ऐसे करता है	humor	Keshu,u22b
Scene_1	24	0:01:32.980000	0:00:03.160000	जैसे कि तुम उसके पिछले जन्म की बीवी हो।	humor	Keshu,u22b
Scene_1	25	0:01:36.500000	0:00:01.880000	तुम प्रेमा जी को हाय ऐसे करते हो	humor	Koki,u24
Scene_1	26	0:01:38.420000	0:00:02.120000	जैसे कि वह तुम्हारे इसी जन्म की बीवी है।	humor	Koki,u24
Scene_1	27	0:01:40.660000	0:00:02.120000	कैसी हैं आप, कोकी जी?	humor	Dilruba,u22b
Scene_1	28	0:01:42.900000	0:00:00.880000	अच्छी हूं।	non-humor	Koki,u27
Scene_1	29	0:01:45.820000	0:00:00.880000	दिल!	non-humor	Prema,u-
Scene_1	30	0:01:48.380000	0:00:02.160000	तुम्हें शर्म नहीं आती हमारी  बालकनी में खड़े होकर तुम	non-humor	Prema,u-
Scene_1	31	0:01:50.620000	0:00:03.240000	एक पराई औरत से नजरें मिला रहे हो? हाय, केशू जी।	humor	Prema,u-
Scene_1	32	0:01:55.340000	0:00:01.280000	अरे शर्म किस बात की?	non-humor	Dilruba,u31
Scene_1	33	0:01:56.820000	0:00:03.280000	कोकी जी और मेरा तो जन्म जन्मांतर का साथ है।	humor	Dilruba,u31
Scene_1	34	0:02:01.100000	0:00:01.040000	अच्छा?	non-humor	Prema,u33
Scene_1	35	0:02:03.260000	0:00:01.720000	अगर तुम अभी अंदर नहीं गए ना	non-humor	Prema,u33
Scene_1	36	0:02:05.020000	0:00:02.760000	तो हमारा इस जन्म का साथ टूट जाएगा।	humor	Prema,u33
Scene_1	37	0:02:08.700000	0:00:04.160000	और तुम्हारा ये जन्म  छोटा हो जाएगा।	humor	Prema,u33
Scene_1	38	0:02:13.940000	0:00:01.160000	तुम चलो। मैं आता हूं।	non-humor	Dilruba,u37
Scene_1	39	0:02:16.260000	0:00:02.040000	दिल, अभी अंदर जाओ।	non-humor	Prema,u38
Scene_1	40	0:02:18.620000	0:00:02.760000	लेट मी टेल यू समथिंग। यू आर बिग जे।	humor	Dilruba,u39
Scene_1	41	0:02:23.740000	0:00:01.120000	बिग जे।	humor	Dilruba,u39
Scene_1	42	0:02:28.100000	0:00:02.440000	मी, एण्ड जैलस?	non-humor	Prema,u41
Scene_1	43	0:02:31.980000	0:00:01.520000	हाय, प्रेमा जी।	humor	Keshu,u31
Scene_1	44	0:02:34.260000	0:00:01.320000	बाय, प्रेमा जी।	non-humor	Koki,u43
Scene_1	45	0:02:36.100000	0:00:00.880000	बाय।	humor	Prema,u44
						
Scene_2	46	0:02:38.380000	0:00:01	दिल!	non-humor	Prema,u-
Scene_2	47	0:02:40.940000	0:00:00.920000	दिल!	non-humor	Prema,u-
Scene_2	48a	0:02:42.580000	0:00:00.660000	दिल ..	non-humor	Prema,u-
Scene_2	48b	0:02:43.290000	0:00:01.490000	क्या है?	non-humor	Dilruba,u48a
Scene_2	49	0:02:44.780000	0:00:00.880000	कम हियर।	non-humor	Prema,u48b
Scene_2	50	0:02:47.620000	0:00:00.920000	वॉट?	non-humor	Dilruba,u49
Scene_2	51	0:02:48.860000	0:00:02.280000	आज के बाद, अगर तुमने  कोकी जी को इशारे किए ना तो देख लेना	non-humor	Prema,u50
Scene_2	52	0:02:51.180000	0:00:01.800000	बालकनी में खड़े होकर।	humor	Prema,u50
Scene_2	53	0:02:53.260000	0:00:00.960000	इसमें बुरा क्या है।	non-humor	Dilruba,u52
Scene_2	54	0:02:54.740000	0:00:02.440000	बुरा क्या है? तुम मेरे पति हो।	non-humor	Prema,u53
Scene_2	55	0:02:57.700000	0:00:01.560000	वाकई, ये बहुत बुरी बात है।	humor	Dilruba,u54
Scene_2	56	0:02:59.860000	0:00:03.760000	एक्सक्यूज मी। मैं एक बहुत ही मशहूर एक्ट्रेस हूं।	non-humor	Prema,u55
Scene_2	57	0:03:03.700000	0:00:03.120000	ओ हो हो .. बुरी बात तो ये है कि तुम ऐसा समझती हो।	non-humor	Dilruba,u56
Scene_2	58	0:03:06.860000	0:00:00.960000	वाट डू यू मीन? हां	non-humor	Prema,u57
Scene_2	59a	0:03:07.860000	0:00:02.127273	पूरी दुनिया तुम्हें मेरे पति के नाम से जानती है।	non-humor	Prema,u57
Scene_2	59b	0:03:10.037273	0:00:00.822727	वाट!	humor	Dilruba,u59a
Scene_2	60	0:03:11.260000	0:00:01.520000	ये तो बहुत बुरी बात है।	non-humor	Dilruba,u59a
Scene_2	61	0:03:13.340000	0:00:00.920000	शट अप!	non-humor	Prema,u60
Scene_2	62a	0:03:14.540000	0:00:00.408000	यू शट अप!	non-humor	Dilruba,u61
Scene_2	62b	0:03:14.998000	0:00:00.902000	यू शट अप!	non-humor	Prema,u61ab
Scene_2	63a	0:03:15.940000	0:00:00.840000	यू शट अप!	non-humor	Dilruba,u62
Scene_2	63b	0:03:16.830000	0:00:01.070000	दिल, टेक इट सीरियसली!	non-humor	Prema,u63a
Scene_2	64a	0:03:17.940000	0:00:00.937333	एण्ड यू टेक इट लाइटली।	humor	Dilruba,u63b
Scene_2	64b	0:03:18.927333	0:00:00.492667	नो।	non-humor	Prema,u64a
Scene_2	65a	0:03:19.580000	0:00:00.744000	यू टेक इट इजली।	humor	Dilruba,u64b
Scene_2	65b	0:03:20.374000	0:00:00.446000	नो।	non-humor	Prema,u65a
Scene_2	66	0:03:20.860000	0:00:01.160000	देन, डोन्ट टेक इट।	humor	Dilruba,u65b
Scene_2	67a	0:03:22.780000	0:00:00.626667	दिल!	non-humor	Dilruba,u66
Scene_2	67b	0:03:23.456667	0:00:01.203333	अरे डॉल	non-humor	Prema,u67a
Scene_2	68	0:03:24.700000	0:00:01.880000	तुम सुबह सुबह इतना गुस्सा क्यूं हो रही हो?	non-humor	Dilruba,u67b
Scene_2	69	0:03:26.660000	0:00:03.080000	गुस्सा नहीं हूं तो क्या करुं? तुम मेरा नाम जो खराब कर रहे हो।	non-humor	Prema,u68
Scene_2	70	0:03:30.100000	0:00:02.520000	अच्छा? जैसे कि मेरा नाम  कुछ है ही नहीं।	non-humor	Dilruba,u69
Scene_2	71a	0:03:32.820000	0:00:00.821333	क्या नाम है तुम्हारा?	humor	Prema,u70
Scene_2	71b	0:03:33.691333	0:00:00.888667	वाट !	humor	Dilruba,u71a
Scene_2	72a	0:03:34.860000	0:00:01.436364	तुम मेरा नाम भूल गई?	humor	Dilruba,u71a
Scene_2	72b	0:03:36.346364	0:00:01.673636	इतना टाइम हो गया। भूल गई।	humor	Prema,u72a
Scene_2	73a	0:03:38.020000	0:00:00.416000	बताओ।	non-humor	Prema,u72a
Scene_2	73b	0:03:38.486000	0:00:01.614000	पूरा नाम बताउंगा ना	humor	Dilruba,u73a
Scene_2	74a	0:03:40.140000	0:00:01.733333	तो उसके वजन के नीचे दब जाओगी।	humor	Dilruba,u73a
Scene_2	74b	0:03:41.923333	0:00:01.216667	हां, बताओ।	non-humor	Prema,u74a
Scene_2	75	0:03:43.300000	0:00:02.200000	दिलरुबा जरनैल सिंह खुराना!	humor	Dilruba,u74b
Scene_2	76a	0:03:46.740000	0:00:00.300000	अच्छा?	non-humor	Prema,u75
Scene_2	76b	0:03:47.090000	0:00:00.650000	हाँ।	non-humor	Dilruba,u76a
Scene_2	77	0:03:47.780000	0:00:02.440000	दिलरुबा जरनैल सिंह खुराना जी	non-humor	Prema,u76b
Scene_2	78	0:03:50.500000	0:00:01.800000	आपको इस नाम से कोई  जानता नहीं है।	humor	Prema,u76b
Scene_2	79	0:03:52.620000	0:00:02.160000	आई एम सॉरी टू से, लेकिन सब तुम्हें	non-humor	Prema,u76b
Scene_2	80	0:03:54.820000	0:00:02.920000	सिर्फ प्रेमा शालिनी के पति के नाम से जानते हैं।	humor	Prema,u76b
Scene_2	81a	0:03:58.580000	0:00:01.152000	डॉल का दिल।	non-humor	Prema,u76b
Scene_2	81b	0:03:59.782000	0:00:01.678000	देखना, मैडम।	non-humor	Dilruba,u81a
Scene_2	82	0:04:02.380000	0:00:02.880000	जब मेरा फोटो मैगजीन में आएगा।	non-humor	Dilruba,u81a
Scene_2	83	0:04:05.580000	0:00:01.560000	न्यज पेपर में छपेगा	non-humor	Dilruba,u81a
Scene_2	84	0:04:07.180000	0:00:02.360000	और मैं इंटरनेट सेनशेशन बन जाऊंगा।	humor	Dilruba,u81a
Scene_2	85a	0:04:09.660000	0:00:00.704000	तब देखना।	non-humor	Dilruba,u81a
Scene_2	85b	0:04:10.414000	0:00:01.006000	क्या देखना ?	non-humor	Prema,u85a
Scene_2	86	0:04:11.460000	0:00:03.520000	लोग कहेंगे, वो देखो वो देखो।	non-humor	Dilruba,u85b
Scene_2	87	0:04:15.500000	0:00:03.720000	श्रिमान दिलरुबा जरनैल सिंह खुराना की श्रिमती	non-humor	Dilruba,u85b
Scene_2	88	0:04:19.700000	0:00:02.560000	रसते में 'पानी पुरी' खा रही है।	humor	Dilruba,u85b
Scene_2	89	0:04:24.220000	0:00:02.680000	ओह माई बेबी! तुम्हें एक्चूअली लगता है	non-humor	Prema,u88
Scene_2	90a	0:04:26.940000	0:00:01.194667	तुम मुझसे बड़े बन जाओगे	non-humor	Prema,u88
Scene_2	90b	0:04:28.184667	0:00:02.115333	अफकोर्स बहुत बड़ा बनुंगा।	non-humor	Dilruba,u90a
Scene_2	91a	0:04:31.020000	0:00:01.217143	ऐसा नही होगा।	non-humor	Prema,u90b
Scene_2	91b	0:04:32.287143	0:00:01.572857	ऐसा होगा होगा होगा।	non-humor	Dilruba,u91a
Scene_2	92a	0:04:33.940000	0:00:00.756000	ऐसा हो ही नहीं सकता।	non-humor	Prema,u91b
Scene_2	92b	0:04:34.746000	0:00:01.714000	100 परसेंट हो सकता है।	non-humor	Dilruba,u92a
Scene_2	93a	0:04:36.740000	0:00:00.570000	प्रूव इट ।	non-humor	Prema,u92b
Scene_2	93b	0:04:37.360000	0:00:00.900000	आई विल प्रूव इट ।	non-humor	Dilruba,u93
						
Scene_3	94a	0:04:41.700000	0:00:00.768000	तुम ..	humor	Koki,u-
Scene_3	94b	0:04:42.518000	0:00:01.742000	अरे, बस!	non-humor	Chintu,u94 a
Scene_3	95	0:04:44.980000	0:00:01.440000	आप दोनो के झगड़े की वजह से	non-humor	Chintu,u94 a
Scene_3	96a	0:04:46.460000	0:00:01.896000	मेरे दिमाग पर कितना बुरा असर पड़ता है।	humor	Chintu,u94 a
Scene_3	96b	0:04:48.406000	0:00:01.214000	क्या मतलब?	non-humor	Keshu,u96 a
Scene_3	97	0:04:49.900000	0:00:01.400000	कल मैं  टीवी देख रहा था।	non-humor	Chintu,u96
Scene_3	98	0:04:51.460000	0:00:03.080000	उसमें दिखा रहे थे कि मम्मी और पापा के झगड़े की वजह से	non-humor	Chintu,u96
Scene_3	99	0:04:54.580000	0:00:01.960000	बच्चे पर कितना बुरा असर पड़ता है।	humor	Chintu,u96
Scene_3	100	0:04:56.580000	0:00:03.880000	और, आज कल मेरी टीचर भी मुझे लास्ट बेंच पर बैठाती हैं	non-humor	Chintu,u96
Scene_3	102	0:05:01.900000	0:00:02.640000	सुना! केशू, कान खोलो जरा और सुनो।	humor	Koki,u99
Scene_3	103	0:05:05.340000	0:00:01.680000	सुना। सब सुना।	non-humor	Keshu,u102
Scene_3	104	0:05:07.100000	0:00:02.200000	लेकिन झगड़ तुम्हारी वजह से हुआ था, कोकी!	humor	Keshu,u102
Scene_3	105	0:05:09.420000	0:00:03.200000	अरे जाओ जाओ। झगड़े की सारी जड़ तुम हो।	humor	Koki,u104
Scene_3	106a	0:05:13.500000	0:00:03.692444	झगड़े की जड़ मैं नहीं, वो पौधा है जिसमें हम छह महीने से पानी डाल रहे हैं।	humor	Keshu,u105
Scene_3	106b	0:05:17.242444	0:00:01.217556	पौधा?	non-humor	Koki,u106a
Scene_3	108	0:05:18.500000	0:00:02.480000	हाँ। और छह महीने के बाद उसमें उगा क्या?	non-humor	Keshu,u106b
Scene_3	109	0:05:21.300000	0:00:01.840000	एक फूल, वो भी बिना रंग का।	humor	Keshu,u106b
Scene_3	110	0:05:23.180000	0:00:00.920000	यू फूल!	non-humor	Keshu,u106b
Scene_3	111	0:05:24.300000	0:00:02.400000	आज उस झगड़े की जड़ को ही उखाड़ कर फेक देता हूं।	non-humor	Keshu,u106b
Scene_3	112	0:05:27.260000	0:00:01.600000	तू पेट कम कर। सामने वाला आदमी	humor	Keshu,u106b
Scene_3	113a	0:05:28.900000	0:00:01.122000	दिखता नहीं है।	humor	Keshu,u106b
Scene_3	113b	0:05:30.072000	0:00:00.868000	केशव!	non-humor	Koki,u113a
Scene_3	114a	0:05:30.980000	0:00:00.768000	अरे पापा, नहीं!	humor	Chintu,u111
Scene_3	114b	0:05:31.798000	0:00:01.102000	केशू! चिंटू!	non-humor	Koki,u114a
Scene_3	115	0:05:34.020000	0:00:02.440000	पापा ! पापा, अरे पापा नहीं!	non-humor	Chintu,u114b
Scene_3	116	0:05:37.620000	0:00:01.160000	क्या पापा?	non-humor	Chintu,u114b
Scene_3	117	0:05:44.500000	0:00:01.440000	मम्मी मम्मी मम्मी मम्मी..	non-humor	Chintu,u114b
Scene_3	118	0:05:45.980000	0:00:00.920000	क्या हुआ?	non-humor	Koki,u117
Scene_3	119	0:05:46.940000	0:00:02.240000	पापा ने ना गुलाब का गमला नीचे फेंक दिया।	non-humor	Chintu,u118
Scene_3	120	0:05:50.460000	0:00:01.560000	इसमें हसने वाली क्या बात है?	non-humor	Koki,u119
Scene_3	121	0:05:52.060000	0:00:02.560000	क्यूंकि पापा ने जब गुलाब का गमला नीचे फेंका ना	non-humor	Chintu,u120
Scene_3	122	0:05:54.740000	0:00:02.240000	तब दिलबुरा अंकल नीचे से गुजर रहे थे।	humor	Chintu,u120
Scene_3	123	0:05:58.380000	0:00:01	क्या!	non-humor	Koki,u122
						
Scene_4	124	0:06:05.220000	0:00:01.400000	प्रेमा जी!	humor	Keshu,u-
Scene_4	125	0:06:07.100000	0:00:01.200000	हे भगवान!	non-humor	Keshu,u-
Scene_4	126	0:06:08.420000	0:00:01.160000	कुछ देर के लिए कुछ देर के लिए ..	non-humor	Keshu,u-
Scene_4	127	0:06:09.820000	0:00:03.200000	तो इन्हें हमारे साथ वक्त  बिताने देते	non-humor	Keshu,u-
Scene_4	129	0:06:13.580000	0:00:02.760000	हे भगवान! कितने अच्छे आदमी थे।	non-humor	Keshu,u-
Scene_4	130	0:06:16.380000	0:00:00.960000	प्रेमा जी!	non-humor	Keshu,u-
Scene_4	131	0:06:17.380000	0:00:01.560000	मैं कौन हूँ?	humor	Dilruba,u-
Scene_4	132	0:06:20.500000	0:00:01.440000	डॉक्टर साहब	non-humor	Keshu,u131
Scene_4	133	0:06:22.020000	0:00:00.880000	ये जिंदा है?	non-humor	Keshu,u131
Scene_4	134	0:06:23.300000	0:00:00.920000	ये कैसे बच गया?	humor	Keshu,u131
Scene_4	135	0:06:24.580000	0:00:02.160000	अरे प्रेमा जी, आप बिल्कुल भी चिंता मत कीजिए।	non-humor	Doctor,u134
Scene_4	136	0:06:26.780000	0:00:01.760000	आपके पति एकदम ठीक हो  जाएंगे	non-humor	Doctor,u134
Scene_4	137	0:06:28.580000	0:00:01.080000	एक दो साल में।	humor	Doctor,u134
Scene_4	138	0:06:30.180000	0:00:01.760000	ओ थैंक गॉड! ठीक हो जाएंगे	humor	Prema,u137
Scene_4	139	0:06:31.980000	0:00:01.320000	एक या दो साल में ..	non-humor	Prema,u137
Scene_4	140	0:06:33.540000	0:00:01	हाँ!	non-humor	Prema,u137
Scene_4	141	0:06:34.580000	0:00:01.280000	एक-दो साल में!	non-humor	Prema,u137
Scene_4	142	0:06:36.180000	0:00:01.160000	मैं कौन हूँ?	non-humor	Dilruba,u141
Scene_4	143	0:06:37.820000	0:00:01.080000	मैं कहाँ हूँ?	non-humor	Dilruba,u141
Scene_4	144	0:06:39.660000	0:00:02.120000	तुम हॉस्पिटल में हो, दिल। हॉस्पिटल में।	humor	Prema,u143
Scene_4	145a	0:06:42.420000	0:00:00.512000	दिल।	non-humor	Prema,u143
Scene_4	145b	0:06:42.982000	0:00:01.998000	ये दिल कौन है?	non-humor	Dilruba,u145a
Scene_4	146	0:06:46.660000	0:00:02.240000	दिल। डॉल का दिल।	non-humor	Prema,u145b
Scene_4	147	0:06:49.140000	0:00:00.880000	माई दिल।	non-humor	Prema,u145b
Scene_4	148a	0:06:51.740000	0:00:01.368000	तुम कौन हो बहन जी?	humor	Dilruba,u147
Scene_4	148b	0:06:53.158000	0:00:00.742000	वाट!	humor	Prema,u148a
Scene_4	149	0:06:54.220000	0:00:00.880000	बहन जी!	humor	Prema,u148a
Scene_4	150	0:06:55.860000	0:00:03.120000	दिल, मैं .. मैं .. मैं तुम्हारी वाइफ हूँ।	non-humor	Prema,u148a
Scene_4	151	0:06:59.140000	0:00:03.160000	बीवी। हमारी शादी। याद आया?	non-humor	Prema,u148a
Scene_4	152	0:07:02.420000	0:00:01.600000	मेरी तो शादी हुई ही नहीं हूँ।	humor	Dilruba,u151
Scene_4	153	0:07:05.820000	0:00:03.280000	मेरी तो कहीं और बात चल रही है।	humor	Dilruba,u151
Scene_4	154	0:07:09.180000	0:00:01.040000	वाट!	non-humor	Prema,u153
Scene_4	155	0:07:11.020000	0:00:01.320000	केशू जी!	non-humor	Prema,u153
Scene_4	156	0:07:13.140000	0:00:01.240000	प्रेमा जी!	non-humor	Keshu,u155
Scene_4	157	0:07:15.100000	0:00:01.640000	डॉक्टर, ये क्या कह रहा है?	non-humor	Prema,u153
Scene_4	158	0:07:16.780000	0:00:01.400000	नहीं देखता हूं। देखता हूं।	non-humor	Doctor,u157
Scene_4	159	0:07:18.460000	0:00:01.120000	जीभ बाहर निकालिए।	non-humor	Doctor,u157
Scene_4	160	0:07:20.180000	0:00:03.720000	हाँ, खो गई। इनकी याददाश्त खो गई।	humor	Doctor,u157
Scene_4	161	0:07:24.860000	0:00:02.680000	केशू जी, कुछ कीजिए ना।	non-humor	Prema,u160
Scene_4	162	0:07:27.660000	0:00:01.520000	हां हां। प्रेमा जी, मैं कुछ करता हूं।	non-humor	Keshu,u161
Scene_4	163	0:07:29.220000	0:00:01.120000	आप यहा आइए यहा।	non-humor	Keshu,u161
Scene_4	164	0:07:33.580000	0:00:04.560000	दिलरुबा जी। दिलरुबा जी, इधर देखिए।	humor	Keshu,u161
Scene_4	165	0:07:38.180000	0:00:03.040000	इधर देखिए। इधर देखिए।	humor	Keshu,u161
Scene_4	166	0:07:42.180000	0:00:01.840000	मैं कौन हूँ?	non-humor	Keshu,u161
Scene_4	167	0:07:45.100000	0:00:01.080000	मंगरु!	humor	Dilruba,u166
Scene_4	168	0:07:46.500000	0:00:01.040000	मंगरु!	humor	Keshu,u167
Scene_4	169	0:07:48.060000	0:00:01.720000	मंगरु, तू यहाँ क्या कर रहा है?	humor	Dilruba,u168
Scene_4	170	0:07:50.700000	0:00:01.160000	बगीचे में पानी कौन डालेगा?	humor	Dilruba,u168
Scene_4	171	0:07:51.900000	0:00:01.040000	तेरा बाप!	humor	Dilruba,u168
Scene_4	172	0:07:53.380000	0:00:01.080000	ये मंगरु कौन है?	non-humor	Keshu,u171
Scene_4	173	0:07:54.500000	0:00:02.520000	मंगरू हमारे बंगलो का नैकर।	non-humor	Dilruba,u172
Scene_4	174	0:07:57.100000	0:00:01.360000	माली। भूल गए क्या?	non-humor	Dilruba,u172
Scene_4	175	0:07:58.820000	0:00:01.480000	तम्हारा बाप भी वहां का नैकर था।	humor	Dilruba,u172
Scene_4	176	0:08:00.340000	0:00:01.040000	डंगरू।	non-humor	Dilruba,u172
Scene_4	177	0:08:01.420000	0:00:02.120000	जाओ जाओ अपना काम करो। जाओ, जाओ काम करो।	non-humor	Dilruba,u172
Scene_4	178	0:08:03.620000	0:00:01.200000	जी जी मालिक। ज़ी।	humor	Keshu,u177
Scene_4	179a	0:08:04.860000	0:00:00.348000	और सुनो।	non-humor	Dilruba,u178
Scene_4	179b	0:08:05.258000	0:00:00.762000	जी मालिक।	non-humor	Keshu,u179a
Scene_4	180	0:08:06.020000	0:00:01.120000	गौरी मेम साहब कहाँ है?	non-humor	Dilruba,u179b
Scene_4	181	0:08:07.220000	0:00:01.520000	साहब, गौरी मेम साहब?	non-humor	Keshu,u180
Scene_4	182	0:08:08.780000	0:00:01.480000	तेरी होने वाली मालकिन।	humor	Dilruba,u181
Scene_4	183	0:08:11.260000	0:00:02.080000	बिरजू पहलवान की बेटी।	non-humor	Dilruba,u181
Scene_4	184	0:08:13.380000	0:00:02.800000	समझ गया। समझ गया, मालिक। समझ गया।	non-humor	Keshu,u183
Scene_4	185a	0:08:16.220000	0:00:01.254000	वो गैरी मेम साहब तो ..	non-humor	Keshu,u183
Scene_4	185b	0:08:17.524000	0:00:00.976000	केशू जी	non-humor	Prema,u185a
Scene_4	186	0:08:18.820000	0:00:02.040000	क्या मालिक मालिक मैम साहब मैम साहब लगा रखा हे?	non-humor	Prema,u185a
Scene_4	187	0:08:21.380000	0:00:01.400000	सॉरी। सॉरी सॉरी सॉरी..	non-humor	Keshu,u186
Scene_4	188	0:08:22.820000	0:00:01.640000	प्रेमा जी, लगता है मेरे दिमाग पे।	non-humor	Keshu,u186
Scene_4	189	0:08:24.740000	0:00:01.160000	नहीं, नहीं। इसके इसके..	non-humor	Keshu,u186
Scene_4	190	0:08:25.940000	0:00:01.240000	दिमाग पे गहरा असर हुआ  है।	non-humor	Keshu,u186
Scene_4	191	0:08:27.260000	0:00:01.840000	केशू जी, आप कुछ कीजिए ना।	non-humor	Prema,u190
Scene_4	192a	0:08:31.300000	0:00:00.552000	ब्रीलियंट आइडिया!	non-humor	Keshu,u191
Scene_4	192b	0:08:31.902000	0:00:01.238000	वाट आइडिया?	non-humor	Prema,u192a
Scene_4	193	0:08:33.140000	0:00:03.440000	प्रेमा जी हम लोग फिल्म सिटी से बड़ा सा पत्थर लाते हैं	non-humor	Keshu,u192b
Scene_4	194	0:08:36.900000	0:00:01.280000	या नेशनल पार्क .. इतना बड़ा	non-humor	Keshu,u192b
Scene_4	195	0:08:38.220000	0:00:01.120000	और इसके सर पर पटक दें।	humor	Keshu,u192b
Scene_4	196	0:08:42.540000	0:00:01.240000	इससे क्या होगा, केशू जी?	non-humor	Prema,u195
Scene_4	197	0:08:44.260000	0:00:00.880000	सदमा .. सदमा।।	humor	Keshu,u196
Scene_4	198	0:08:45.180000	0:00:01.040000	जो सदमा लगा है	non-humor	Keshu,u196
Scene_4	199	0:08:46.260000	0:00:01.560000	उसका रीवर्स हो जाएगा, प्रेमा जी।	humor	Keshu,u196
Scene_4	200	0:08:48.100000	0:00:02.400000	ओ! ब्रीलियंट आइडिया!	humor	Prema,u199
Scene_4	201	0:08:50.580000	0:00:02.240000	आप लोग आप लोग .. शांत हो जाइए।	non-humor	Doctor,u200
Scene_4	202	0:08:52.860000	0:00:01.920000	पेसेन्ट को अभी आराम की सख़्त जरूरत है।	non-humor	Doctor,u200
Scene_4	203	0:08:54.900000	0:00:01.200000	आप जाइए बाहर जाइए।	non-humor	Doctor,u200
Scene_4	204	0:08:56.140000	0:00:02.160000	ओके ओके। प्रेमा जी, आई विल टेक केयर ऑफ यू।	non-humor	Keshu,u203
						
Scene_5	205a	0:09:01.740000	0:00:00.592000	कोकी।	non-humor	Pinki,u-
Scene_5	205b	0:09:02.382000	0:00:02.318000	अरे, पिंकी, आओ आओ।	non-humor	Koki,u205a
Scene_5	206a	0:09:11.340000	0:00:01.128000	कोकी। तुने कुछ सुना?	non-humor	Pinki,u205b
Scene_5	206b	0:09:12.518000	0:00:00.702000	क्या?	non-humor	Koki,u206a
Scene_5	207	0:09:13.260000	0:00:01.400000	वो जो अपनी प्रेमा शालिनी, है ना।।	humor	Pinki,u206b
Scene_5	208	0:09:14.700000	0:00:01.480000	अपनी नहीं है वो!	humor	Koki,u207
Scene_5	209	0:09:16.260000	0:00:03.680000	हां वही। उसका पति दिलरुबा उसकी याददाश्त खो गई है।	non-humor	Pinki,u208
Scene_5	210	0:09:20.020000	0:00:03.320000	अरे! नहीं नहीं, उनकी याददाश्त, तो पहले से ही कमजोर थी।	humor	Koki,u209
