Scenes	Sl. No.	Start_time	End_time	Utterance	Label	Speaker
Scene_2	33	0:02:01.630000	0:00:01.640000	अपे ये पेट के टाइप्स हैं।	non-humor	Toto,u32b
Scene_2	34	0:02:03.390000	0:00:01.200000	ये देखिए, तीन महीने का पेट।	humor	Toto,u32b
Scene_2	35	0:02:04.910000	0:00:01.040000	ये देखिए छह महीने का पेट।	non-humor	Toto,u32b
Scene_2	36	0:02:06.070000	0:00:01.360000	और ये देखिए ..	non-humor	Toto,u32b
Scene_2	37	0:02:07.750000	0:00:01.480000	औ नौ महीने का पेट।	humor	Toto,u32b
Scene_2	38	0:02:09.790000	0:00:02.040000	ओ .. थैंक्यू सो मच, टोटो।	non-humor	Prema,u37
Scene_2	39	0:02:12.350000	0:00:04.040000	प्रेमा जी, एक डायरेक्टर पॉइन्ट ऑफ व्यू से बता रहा  हूं, इनमें से एक आप  ट्राई कर लो।	non-humor	Toto,u38
Scene_2	41a	0:02:16.630000	0:00:00.485333	ट्राई करलुं?	non-humor	Prema,u39
Scene_2	41b	0:02:17.165333	0:00:00.504667	हाँ।	non-humor	Toto,u41a
Scene_2	42	0:02:18.670000	0:00:01.360000	अब रिहर्सल हो जाएगी ना।	non-humor	Toto,u41a
Scene_2	43	0:02:20.750000	0:00:01.440000	ओके, यू आर द डायरेक्टर।	humor	Prema,u42
Scene_2	44	0:02:23.230000	0:00:02.600000	हा हा या। ऑल द बेस्ट, प्रेमा जी।	non-humor	Toto,u43
Scene_2	45	0:02:26.150000	0:00:01.080000	आई नो यू विल डू इट।	non-humor	Toto,u43
Scene_2	46	0:02:34.670000	0:00:01.040000	अरे!	humor	Keshu,u-
Scene_2	47a	0:02:36.270000	0:00:00.573333	तुम!	humor	Keshu,u-
Scene_2	47b	0:02:36.893333	0:00:01.096667	तुम! यहां?	humor	Toto,u47a
Scene_2	48a	0:02:38.310000	0:00:00.411429	कैसे हो?	humor	Keshu,u47b
Scene_2	48b	0:02:38.771429	0:00:00.978571	ठीक हूं। तुम कैसे हो?	humor	Toto,u48a
Scene_2	49a	0:02:40.030000	0:00:00.653333	मैं ठीक नहीं हूँ।	humor	Keshu,u48b
Scene_2	49b	0:02:40.733333	0:00:00.696667	वेरी गुड।	humor	Toto,u49a
Scene_2	50a	0:02:41.510000	0:00:00.771429	क्यों आए हो?	non-humor	Toto,u49a
Scene_2	50b	0:02:42.331429	0:00:00.978571	प्रेमा जी से मिलने।	non-humor	Keshu,u50a
Scene_2	51	0:02:43.430000	0:00:01.200000	प्रेमा जी बिजी हैं। बाद में आना।	non-humor	Toto,u50b
Scene_2	52	0:02:45.310000	0:00:01.200000	क्या हमममम हममम हममम।	humor	Keshu,u51
Scene_2	53a	0:02:47.030000	0:00:00.970182	मैं प्रेमा जी को बधाई देने आया हूं।	non-humor	Keshu,u51
Scene_2	53b	0:02:48.050182	0:00:00.819818	किस बात की?	non-humor	Toto,u53a
Scene_2	54a	0:02:49.390000	0:00:01.851077	अभी अभी पता चला है कि प्रेमा जी माँ बन गई हैं।	humor	Keshu,u53b
Scene_2	54b	0:02:51.291077	0:00:00.658923	क्या!	humor	Toto,u54a
Scene_2	55a	0:02:53.270000	0:00:01.520000	मतलब, माँ बनने वाली है।	non-humor	Keshu,u54b
Scene_2	55b	0:02:54.840000	0:00:00.830000	स्टूपिड!	non-humor	Toto,u55a
Scene_2	56a	0:02:57.030000	0:00:00.800000	प्रेमा जी को बुलाओ।	non-humor	Keshu,u55b
Scene_2	56b	0:02:57.880000	0:00:01.150000	प्रेमा जी अंदर सो रही हैं।	non-humor	Toto,u56a
Scene_2	57	0:02:59.150000	0:00:01.040000	बाद में आओ।	non-humor	Toto,u56a
Scene_2	58	0:03:01.230000	0:00:01.320000	क्या कर रहे हो।	humor	Keshu,u57
Scene_2	59	0:03:02.590000	0:00:01.360000	मैं जा रहा हूँ..	humor	Keshu,u57
Scene_2	60	0:03:10.710000	0:00:01.960000	प्रेमा जी। प्रेमा जी!	humor	Keshu,u57
Scene_2	61	0:03:40.430000	0:00:01.760000	हैलो, केशू जी!	non-humor	Prema,u60
Scene_2	62	0:03:44.150000	0:00:01.720000	हैलो, प्रेमा जी ।।	humor	Keshu,u61
Scene_2	63	0:03:46.470000	0:00:03.720000	प्रेमा जी, दिलरुबा जी ने बताया कि आप माँ बनने वाली हैं।	humor	Keshu,u61
Scene_2	64	0:03:50.470000	0:00:02.040000	तो, मैंने सोचा चल के बधाई दे दूं।	non-humor	Keshu,u61
Scene_2	65	0:03:52.790000	0:00:02	हाँ थैंक्यू!	non-humor	Prema,u64
Scene_2	66	0:03:55.670000	0:00:02.040000	मेंशन नॉट .. मेंशन नॉट!	humor	Keshu,u65
Scene_2	67	0:04:01.030000	0:00:02.720000	लगता है दिलरुबा जी को देर से पता चला, नही?	humor	Keshu,u65
Scene_2	68	0:04:04.470000	0:00:01.120000	क्या!	non-humor	Prema,u67
Scene_2	69a	0:04:06.510000	0:00:01.804000	एनी वेज़, कॉगरेचूलेशन्स।	non-humor	Keshu,u68
Scene_2	69b	0:04:08.364000	0:00:01.426000	थैंक्यू!	non-humor	Prema,u69a
Scene_2	70a	0:04:15.310000	0:00:00.864000	इन्हें क्या हुआ?	non-humor	Prema,u69a
Scene_2	70b	0:04:16.224000	0:00:01.966000	वैसे तो फस्ट टेक ओके हो गया	non-humor	Toto,u70a
Scene_2	71	0:04:18.470000	0:00:02.920000	पर प्रॉबलम ये है कि  क्लाइमेक्स का शॉट पहले हो गया।।	humor	Toto,u71
						
Scene_3	72	0:04:26.670000	0:00:01.800000	क्या से क्या हो गया, गोखले ।।	humor	Keshu,u-
Scene_3	73	0:04:29.590000	0:00:01.440000	कल कुछ भी नहीं था	humor	Keshu,u-
Scene_3	74a	0:04:31.470000	0:00:01.034000	और आज ..	humor	Keshu,u-
Scene_3	74b	0:04:32.554000	0:00:00.796000	कुलकर्णी।	non-humor	Gokhale,u74a
Scene_3	75	0:04:33.590000	0:00:01.120000	औरतों का यही होता है।	non-humor	Gokhale,u74a
Scene_3	76	0:04:35.110000	0:00:01.680000	देखते देखते मां बन जाती हैं	non-humor	Gokhale,u74a
Scene_3	77	0:04:37.390000	0:00:01.080000	और हम देखते ही रह जाते हैं।	humor	Gokhale,u74a
Scene_3	78	0:04:38.990000	0:00:03.320000	मुझे तो औरतों से विश्वीस उठ गया है, गोखले।	humor	Keshu,u77
Scene_3	79	0:04:42.990000	0:00:02.840000	मैं तुम्हारा दर्द समझ सकता हूं, कुलकर्णी।	non-humor	Gokhale,u78
Scene_3	80a	0:04:53.750000	0:00:00.864000	यू नो गोखले?	non-humor	Keshu,u79
Scene_3	80b	0:04:54.664000	0:00:01.246000	वॉट, कुलकर्णी?	non-humor	Gokhale,u80a
Scene_3	81	0:04:56.470000	0:00:02.680000	मुझे सारी औरते होने वाली माँ नजर आ रही हैं।	humor	Keshu,u80b
Scene_3	82	0:05:02.270000	0:00:01.480000	देखो, गोखले! देखो!	humor	Keshu,u80b
Scene_3	83	0:05:03.790000	0:00:02.480000	सारी औरतें होने वाली माँ नजर आ रही हैं।	humor	Keshu,u80b
Scene_3	84	0:05:07.710000	0:00:03.240000	कुलकर्णी .. लगता है तुझे बहुत बड़ा सदमा लगा है, मेरे दोस्त।	non-humor	Gokhale,u83
Scene_3	85	0:05:11.750000	0:00:01.560000	देख ..	non-humor	Gokhale,u83
Scene_3	86	0:05:17.510000	0:00:02.880000	कुलकर्णी, तेरा सिर फिर गया।	non-humor	Gokhale,u83
Scene_3	87	0:05:21.510000	0:00:01.520000	यू आर राइट, गोखले।	humor	Keshu,u86
						
Scene_4	88a	0:05:32.670000	0:00:00.733333	कोकी जी।	humor	Dilruba,u-
Scene_4	88b	0:05:33.453333	0:00:01.416667	अरे दिलरुबा जी! आइए।	non-humor	Koki,u88a
Scene_4	89a	0:05:35.670000	0:00:01.519556	आ मैंने बैठने के लिए नहीं कहा।	humor	Koki,u88a
Scene_4	89b	0:05:37.239556	0:00:01.060444	ओह, सॉरी।	non-humor	Dilruba,u89a
Scene_4	90a	0:05:38.330000	0:00:02.514571	बैठिए.. कैसे आना हुआ?	humor	Koki,u89b
Scene_4	90b	0:05:40.894571	0:00:04.205429	एकदम दड़ाम से।	humor	Dilruba,u90a
Scene_4	91a	0:05:45.120000	0:00:00.438000	आ?	non-humor	Koki,u90b
Scene_4	91b	0:05:45.608000	0:00:01.702000	मेरा मतलब, आराम से।	non-humor	Dilruba,u91a
Scene_4	92a	0:05:49.750000	0:00:00.812308	कुछ काम था?	non-humor	Koki,u91b
Scene_4	92b	0:05:50.612308	0:00:02.657692	दरअसल बात ये है कि मुझे आपकी सलाह  चाहिए थी।	non-humor	Dilruba,u92a
Scene_4	93a	0:05:53.470000	0:00:01.062857	स्वेटर बुनने में?	humor	Koki,u92b
Scene_4	93b	0:05:54.582857	0:00:01.367143	वो तो चाहिए ही..	non-humor	Dilruba,u93a
Scene_4	94	0:05:56.750000	0:00:01.040000	वो क्या है कि प्रेगनेन्सी में हमें क्या क्या सावधानी बरतनी चाहिए उसके बारे में।	non-humor	Dilruba,u93a
Scene_4	96	0:06:02.150000	0:00:02.680000	अरे बाबा! ये सब मैं नहीं जाननती।	non-humor	Koki,u94
Scene_4	97a	0:06:05.030000	0:00:00.720000	एक काम करो।	non-humor	Koki,u94
Scene_4	97b	0:06:05.800000	0:00:01.030000	क्या क्या?	humor	Dilruba,u97a
Scene_4	98	0:06:06.910000	0:00:01.280000	सबसे पहले, शांत रहो।	humor	Koki,u97b
Scene_4	99	0:06:08.270000	0:00:02	उसके बाद डॉक्टर से सलाह से, मुझसे नहीं।	non-humor	Koki,u97b
Scene_4	100a	0:06:10.790000	0:00:01.512000	डॉक्टर से नहीं। मुझे आपकी जरुरत है।	humor	Dilruba,u99
Scene_4	100b	0:06:12.352000	0:00:00.678000	क्या!	non-humor	Koki,u100a
Scene_4	101	0:06:13.670000	0:00:01.840000	मतलब, आपके ऐडवाइस की जरुरत है।	non-humor	Dilruba,u100b
Scene_4	102	0:06:15.950000	0:00:01.440000	यू ऐक्सपीरिएन्स्ड नो।	non-humor	Dilruba,u100b
Scene_4	103	0:06:19.030000	0:00:02.320000	तीसरे महीने में क्या क्या सावधानियां बरतनी चाहिए?	non-humor	Dilruba,u100b
Scene_4	104	0:06:22.190000	0:00:02.320000	उसे भी, और मुझे भी।	humor	Dilruba,u100b
						
Scene_5	105	0:06:30.430000	0:00:01.720000	बहुत इम्पॉर्टेंट सीन है, प्रेमा जी।	non-humor	Toto,u-
Scene_5	106a	0:06:32.550000	0:00:00.950857	बहुत इम्पॉर्टेंट सीन ..	non-humor	Toto,u-
Scene_5	106b	0:06:33.550857	0:00:01.559143	अरे! ऐ डायरेक्टर!	non-humor	Producer,u106a
Scene_5	107	0:06:35.430000	0:00:01.680000	ई का हो रहा है? ई का हो रहा है?	non-humor	Producer,u106a
Scene_5	108	0:06:37.190000	0:00:02.840000	तुम बुरबक आदमी है का? अबे नौ बजे के शिफ्ट में।	non-humor	Producer,u106a
Scene_5	109	0:06:40.110000	0:00:01.560000	11:30 बज रहा हैं तुम रोल नहीं किया है!	non-humor	Producer,u106a
Scene_5	110a	0:06:41.910000	0:00:00.611556	अरे, जल्दी से हांथ लगा!	non-humor	Producer,u106a
Scene_5	110b	0:06:42.571556	0:00:01.058444	.. सॉरी, सर सॉरी।	non-humor	Toto,u109a
Scene_5	111	0:06:45.790000	0:00:01.040000	चिंता मत कर।	non-humor	Producer,u-
Scene_5	112	0:06:47.590000	0:00:02	चलो रेडी! रोल साउंड!	non-humor	Toto,u109a
Scene_5	113	0:06:50.110000	0:00:02.160000	रोल कैमरा! ऐक्शन!	non-humor	Toto,u109a
Scene_5	114	0:06:59.390000	0:00:01.080000	ऐ बहू!	non-humor	Mother in law,u113
Scene_5	115	0:07:01.350000	0:00:01.320000	जी, माँ जी?	non-humor	Prema,u114
Scene_5	116	0:07:03.190000	0:00:02.240000	ये बाल्टी रखी है बाथरूम में जा के रख के आओ।	non-humor	Mother in law,u115
Scene_5	117	0:07:05.670000	0:00:01.440000	और उनके नहाने का समय हो गया है।	non-humor	Mother in law,u115
Scene_5	118	0:07:08.390000	0:00:02.800000	माँ जी, मैं ऐसी हालत में ।।	humor	Prema,u117
Scene_5	119	0:07:11.470000	0:00:01.960000	क्यों? क्या है ऐसी हालत में हां?	non-humor	Mother in law,u118
Scene_5	120	0:07:14.110000	0:00:02.040000	एक बाल्टी उठा लेगी तो मर नहीं जाएगी।	non-humor	Mother in law,u118
Scene_5	121	0:07:29.230000	0:00:01	प्रेमा जी से पानी से भरी बाल्टी उठवा रहे हैं	non-humor	Keshu,u-
Scene_5	122	0:07:30.270000	0:00:02.640000	इस हालात में!	non-humor	Keshu,u-
Scene_5	123	0:07:34.910000	0:00:01.160000	खड़ूस कहीं के!	humor	Keshu,u-
Scene_5	124	0:07:37.950000	0:00:02.520000	प्रेमा जी .. प्रेमा जी, मैं आ रहा हूं। प्रेमा जी	humor	Keshu,u-
Scene_5	125	0:07:40.550000	0:00:02.120000	प्रेमा जी! प्रेमा जी ।।	humor	Keshu,u-
Scene_5	126	0:07:43.030000	0:00:04.200000	प्रेमा जी .. मैं आ गया, प्रेमा जी।	humor	Keshu,u-
Scene_5	127	0:07:47.630000	0:00:02.240000	ऐ! कट इट! कट इट!	non-humor	Toto,u126
Scene_5	128	0:07:51.510000	0:00:02.360000	अरे यार! तुम फिर बीच में आ गए।	non-humor	Toto,u126
Scene_5	129	0:07:53.950000	0:00:01.960000	पूरी शूटिंग का गुड़गोबर कर दिया तुमने!	non-humor	Toto,u126
Scene_5	130	0:07:55.950000	0:00:01.400000	तुम डायरेक्टर हो या शैतान?	humor	Keshu,u129
Scene_5	131	0:07:58.230000	0:00:02.320000	एक प्रेगनेन्ट लेडी से पानी से भरी हुई बाल्टी उठवा रहे हो!	non-humor	Keshu,u129
Scene_5	132	0:08:00.710000	0:00:03.160000	अरे स्टूपिड! ये शूटिंग है।  नकली है सब।	non-humor	Toto,u131
Scene_5	133	0:08:04.070000	0:00:02.720000	अरे स्टूपिड! बाल्टी और  पानी तो असली है ना!	humor	Keshu,u132
Scene_5	134	0:08:08.070000	0:00:01.040000	ऐ, ऐ!	non-humor	Producer,u133
Scene_5	135	0:08:10.510000	0:00:01.720000	अरे कौन है रे तू? कौन है तू?	non-humor	Producer,u133
Scene_5	136	0:08:12.390000	0:00:01	और ई सब का चल रहा है आं?	non-humor	Producer,u133
Scene_5	137a	0:08:13.550000	0:00:01.620000	पहले, आप ये बताएं आप कौन बा।	humor	Keshu,u136
Scene_5	137b	0:08:15.220000	0:00:00.730000	क्या!	humor	Producer,u137a
Scene_5	138	0:08:19.310000	0:00:02.120000	तुम हमसे पूछ रहा है हमरा सेट पे	non-humor	Producer,u137a
Scene_5	139	0:08:21.550000	0:00:01.120000	कि हम कौन हूं!	humor	Producer,u137a
Scene_5	140	0:08:23.670000	0:00:02.680000	अरे हम इस पिक्चर का निर्माता हूँ!	non-humor	Producer,u137a
Scene_5	141	0:08:26.550000	0:00:02.400000	जन्मदाता हूँ। प्रोड्यशर! प्रोड्यशर!	non-humor	Producer,u137a
Scene_5	142	0:08:31.150000	0:00:01.320000	सॉरी। सॉरी, निर्माता जी।	humor	Keshu,u141
Scene_5	143	0:08:33.350000	0:00:01.440000	अच्छा ठीक है ठीक है। भइया जी	non-humor	Producer,u142
Scene_5	144	0:08:34.950000	0:00:03.440000	अच्छा, आप ई बताइए कि आप शॉट के बीच में काहें घुस गए थे।	non-humor	Producer,u142
Scene_5	145	0:08:38.630000	0:00:04.280000	निर्माता जी, ये ..ये प्रेमा जी माँ बनने वाली हैं।	humor	Keshu,u144
Scene_5	146	0:08:43.190000	0:00:02.360000	इतनी भारी भरकम पानी से भरी बाल्टी उठा रहीं हैं!	non-humor	Keshu,u144
Scene_5	147	0:08:45.710000	0:00:01.360000	हमने सोचा, मदद कर लें।	non-humor	Keshu,u144
Scene_5	148	0:08:49.110000	0:00:01.680000	अरे महराज आप समझते काहे नहीं?	non-humor	Producer,u147
Scene_5	149	0:08:51.030000	0:00:02.200000	ई पिक्चर का शूटिंग चल रहा है। पिक्चर का शूटिंग!	non-humor	Producer,u147
Scene_5	150	0:08:53.430000	0:00:03.440000	और सीन के बीम में प्रेमा जी नकली माँ बनी हैं।	non-humor	Producer,u147
Scene_5	151	0:08:56.990000	0:00:02	ये रीयल लाइफ में माँ बनने वाली हैं।	non-humor	Keshu,u150
Scene_5	152	0:09:04.510000	0:00:02.200000	डायरेक्टर, ये आदमी का बोल रहा है रे?	non-humor	Producer,u151
Scene_5	153	0:09:06.830000	0:00:01.440000	हां, सर, ये सही कह रहे हैं।	non-humor	Toto,u152
Scene_5	154	0:09:08.350000	0:00:01.560000	ये तीन महीने की प्रेगनेन्ट है।	non-humor	Toto,u152
Scene_5	155	0:09:10.230000	0:00:01.040000	लेकिन मैं क्या कहता हूं।	non-humor	Toto,u152
Scene_5	156	0:09:11.390000	0:00:01.080000	चार रील तो छप चुके।	non-humor	Toto,u152
Scene_5	157	0:09:12.710000	0:00:01.600000	सिर्फ छः बचे। वो भी छाप दुंगा।	non-humor	Toto,u152
Scene_5	158a	0:09:14.350000	0:00:00.853333	पिक्चर खत्म।	non-humor	Toto,u152
Scene_5	158b	0:09:15.253333	0:00:01.656667	अरे डेमफुल बुरबक डायरेक्टर!	humor	Producer,u158a
Scene_5	159	0:09:17.190000	0:00:02.440000	हम तुमको ब्रेक दिया तुम हमारा पत्ता बैठाएगा!	humor	Producer,u158a
Scene_5	160	0:09:19.750000	0:00:03	अर हमारा तेरवी मन जाएगा! हमारा तेरवीं हो जाएगा रे!	non-humor	Producer,u158a
Scene_5	161	0:09:22.950000	0:00:01.680000	अरे हम लुट गए भइया जी!	humor	Producer,u158a
Scene_5	162	0:09:25.350000	0:00:01.640000	हम बर्बाद हो जाऊंगा!	humor	Producer,u158a
						
Scene_6	163	0:09:32.710000	0:00:04.120000	मेरी प्यारी छोटी बच्ची ।।	humor	Dilruba,u-
Scene_6	164	0:09:37.630000	0:00:02.560000	बहुत जल्दी, तुम्हारे लिए कम्पनी आने वाली ..	non-humor	Dilruba,u-
Scene_6	165	0:09:40.710000	0:00:02.440000	डॉल! माई गॉड! ये तुम क्या कर रही हो?	non-humor	Dilruba,u-
Scene_6	166	0:09:43.270000	0:00:01.560000	क्या कर रही हूँ मैं? कुछ भी तो नहीं कर रही हूं।	non-humor	Prema,u165
Scene_6	167	0:09:44.950000	0:00:01.800000	ये क्या तरीका है। माँ बनने का।	non-humor	Dilruba,u166
Scene_6	168	0:09:47.190000	0:00:01.400000	यू नो..	humor	Dilruba,u166
Scene_6	169	0:09:50.390000	0:00:01.120000	यू शूड टेक इट इजी ना।	non-humor	Dilruba,u166
Scene_6	170	0:09:52.190000	0:00:01.720000	मुझे ना कुछ मीठा खाना है।	humor	Prema,u169
Scene_6	171a	0:09:56.550000	0:00:01.288000	तुम पागल हो गई हो, डॉल।	humor	Dilruba,u170
Scene_6	171b	0:09:57.888000	0:00:00.622000	क्यों?	non-humor	Prema,u171a
Scene_6	172	0:09:59.710000	0:00:01.520000	नॉट मीठा। यू मीन,खट्टा?	non-humor	Dilruba,u171b
Scene_6	173a	0:10:01.550000	0:00:00.340000	खट्टा?	non-humor	Prema,u172
Scene_6	173b	0:10:01.940000	0:00:01.650000	या, कोकी जी कहती है	non-humor	Dilruba,u173a
Scene_6	174	0:10:03.630000	0:00:02.160000	ऐसे में ना खट्टा खाने को दिल करता है।	non-humor	Dilruba,u173a
Scene_6	175	0:10:06.550000	0:00:02.040000	तुम कोकी जी से आजकल बड़ी गाइडेंस लेते हो!	humor	Prema,u174
Scene_6	176	0:10:09.830000	0:00:02.520000	ऐसा नहीं है बाबा, डॉल। लेट्स नॉट फाइट।	non-humor	Dilruba,u175
Scene_6	177	0:10:12.950000	0:00:01.520000	मैं तुम्हारे लिए एक सरप्राइज लेकर आया हूं।	non-humor	Dilruba,u175
Scene_6	178	0:10:16.870000	0:00:01.440000	टैन टैड़ैन!	non-humor	Dilruba,u175
Scene_6	179	0:10:20.430000	0:00:02.720000	स्पेशलि फॉर यू। ईमली!	humor	Dilruba,u175
Scene_6	180	0:10:24.190000	0:00:01.120000	इतनी सारी!	non-humor	Prema,u179
Scene_6	181	0:10:25.670000	0:00:02.280000	आने वाले बच्चों का स्टॉक भी एक साथ जमा कर दिया है क्या?	humor	Prema,u179
Scene_6	182a	0:10:29.150000	0:00:00.706667	लो ना।	humor	Dilruba,u181
Scene_6	182b	0:10:29.906667	0:00:01.363333	मुझे सिर्फ दो चाहिए।	non-humor	Prema,u182a
Scene_6	183	0:10:31.710000	0:00:01.040000	लो ना।	humor	Dilruba,u182b
Scene_6	184	0:10:35.190000	0:00:02.800000	और हां .. अगर मीठा खाने का मन है तो ..	non-humor	Dilruba,u182b
Scene_6	185a	0:10:38.350000	0:00:00.450000	आं!	non-humor	Prema,u184
Scene_6	185b	0:10:38.850000	0:00:01.300000	प्याज नहीं दूंगा।	humor	Dilruba,u185a
Scene_6	186	0:10:41.070000	0:00:01.760000	तुम्हारे लिए डिलरुबा स्पेशल।	non-humor	Dilruba,u185a
Scene_6	187	0:10:43.750000	0:00:01.160000	टैन टैड़ैन!	non-humor	Dilruba,u185a
Scene_6	188	0:10:45.390000	0:00:02.360000	देशी घी से बनाया हुआ लड्डू।	non-humor	Dilruba,u185a
Scene_6	189	0:10:48.390000	0:00:01.720000	वॉव! ये भी मुझे दो चाहिए।	humor	Prema,u188
Scene_6	190	0:10:50.350000	0:00:01.040000	ये भी दो दो?	non-humor	Dilruba,u189
Scene_6	191	0:10:51.710000	0:00:02.400000	तुम्हें, हर चीज दो दो चाहिए, डॉल?	non-humor	Dilruba,u189
Scene_6	192	0:10:54.630000	0:00:02.320000	कहीं राम और श्याम तो नहीं आ रहे?	humor	Dilruba,u189
						
Scene_7	193	0:11:03.830000	0:00:02.600000	डॉल..	non-humor	Dilruba,u-
Scene_7	194	0:11:06.950000	0:00:01.160000	वॉट आर यू डूइंग, डॉल?	non-humor	Dilruba,u-
Scene_7	195a	0:11:08.430000	0:00:01.945143	तुम्हें छोटे छोटे कदम रखना होगा।	non-humor	Dilruba,u-
Scene_7	195b	0:11:10.425143	0:00:00.964857	क्यों?	non-humor	Prema,u195a
Scene_7	196	0:11:11.870000	0:00:03.960000	तुम्हें हर कदम एकदम फूक फूक कर रखना होगा।	humor	Dilruba,u195b
Scene_7	197	0:11:16.150000	0:00:02.600000	तुम बार बार क्यो भूल जाती हो कि तुम माँ बनने वाली हो?	non-humor	Dilruba,u195b
Scene_7	198	0:11:20.030000	0:00:02.840000	ओ, थोड़ा धीरे बोलोगे। पूरी दुनिया को सुनाना है क्या ?	non-humor	Prema,u197
