Scenes	Sl. No.	Start_time	End_time	Utterance	Label	Speaker
Scene_3	100a	0:03:55.070000	0:00:00.746667	25 खून!	non-humor	Reporter male,u99
Scene_3	100b	0:03:55.866667	0:00:00.803333	ओह!	non-humor	Reporter female,u100a
Scene_3	101	0:03:57.150000	0:00:01.520000	और आप का शुभ नाम?	non-humor	Reporter female,u100a
Scene_3	102	0:03:58.830000	0:00:02.320000	मेरा शुभ नाम है केशव धोंडोबा कुलकर्णी है।	non-humor	Keshu,u101
Scene_3	103	0:04:01.630000	0:00:02.560000	मेरी बीवी का नाम कोकिला केशव कुलकर्णी है।	non-humor	Keshu,u101
Scene_3	104	0:04:04.470000	0:00:03.440000	मेरा छोटा बेटा है। उसका नाम है चिंटू।	humor	Keshu,u101
Scene_3	105	0:04:08.070000	0:00:01.360000	केशव जी, आप करते क्या हैं?	non-humor	Reporter male,u104
Scene_3	106a	0:04:09.470000	0:00:01.503273	मैं प्रेमा जी का शूटिंग देखने का काम करता हूं।	humor	Keshu,u105
Scene_3	106b	0:04:11.023273	0:00:00.566727	शूटिंग!	non-humor	Reporter male,u106a
Scene_3	107	0:04:12.030000	0:00:02.520000	नहीं, मतलब मैं, ऑफिस में भी काम करता  करता हूं।	non-humor	Keshu,u106b
Scene_3	108	0:04:14.590000	0:00:01.120000	अच्छा।	non-humor	Reporter female,u107
Scene_3	109	0:04:15.950000	0:00:03.160000	तो, आपकी और प्रेमा जी की दोस्ती कितने सालों से ?	non-humor	Reporter female,u107
Scene_3	110	0:04:19.150000	0:00:03.520000	अरे मेरी और प्रेमा जी की दोस्ती तो बहुत पुरानी हो सकती थी।	humor	Keshu,u109
Scene_3	111	0:04:22.870000	0:00:01.520000	लेकिन नई नई है।	non-humor	Keshu,u109
Scene_3	112	0:04:24.430000	0:00:01.560000	वो नई नई हमारे पड़ोस में रहने आई है।	non-humor	Keshu,u109
Scene_3	113	0:04:26.030000	0:00:01.080000	तो, हम पड़ोसी हैं।	non-humor	Keshu,u109
Scene_3	114	0:04:27.350000	0:00:00.880000	अच्छा अच्छा।	non-humor	Reporter male,u113
Scene_3	115	0:04:28.270000	0:00:04.440000	तो एक पड़ोसी के रूप में और एक दोस्त के रुप में, प्रेमा जी आपको कैसी लगती हैं?	humor	Reporter male,u113
Scene_3	117	0:04:32.990000	0:00:04.400000	ए भाई, ये प्रेमा जी हैं। सुपरस्टार प्रेमा शालिनी।	non-humor	Keshu,u115
Scene_3	118	0:04:37.630000	0:00:02	ये मुझे हर रुप में अच्छी लगती हैं।	humor	Keshu,u115
Scene_3	119	0:04:39.830000	0:00:01.800000	ऐक्सक्यज मी। ऐक्सक्यज मी। ऐक्सक्यज मी।	non-humor	Prema,u118
Scene_3	120	0:04:42.870000	0:00:01.160000	ये इन्टरव्यू किसका है?	humor	Prema,u118
Scene_3	121	0:04:44.790000	0:00:01.080000	नहीं।	non-humor	Reporter female,u120
Scene_3	122	0:04:45.910000	0:00:01.400000	इन्टरव्यू तो आप ही का लेंगे।	non-humor	Reporter female,u120
Scene_3	123	0:04:47.350000	0:00:02	एक्सएक्टली। तो फिर मुझसे सवाल पूछिए।	non-humor	Prema,u122
Scene_3	124	0:04:49.390000	0:00:01.200000	कमॉन, आस्क मी। पूछिए।	humor	Prema,u122
Scene_3	125	0:04:51.910000	0:00:00.880000	हां हां।	non-humor	Reporter female,u124
						
Scene_4	126a	0:04:52.830000	0:00:00.516000	अरे, गोगो!	non-humor	Toto,u-
Scene_4	126b	0:04:53.396000	0:00:01.154000	यश सर।	non-humor	Gogo,u126a
Scene_4	127	0:04:56.630000	0:00:03.240000	गोगो, उर्वशी आई नही अब तक ?	non-humor	Toto,u126b
Scene_4	128	0:05:03.430000	0:00:01.960000	सर। सर, वो .. वो देखो। वो आ गई।	non-humor	Gogo,u127
Scene_4	129	0:05:08.430000	0:00:01.720000	अरे, उर्वशी!	humor	Toto,u128
Scene_4	130	0:05:10.630000	0:00:02.240000	उर्वशी! उर्वशी!	non-humor	Toto,u128
Scene_4	131	0:05:12.910000	0:00:01.800000	वेलकम.. वेलकम.. वेलकम..	non-humor	Toto,u128
Scene_4	132	0:05:14.750000	0:00:01.080000	थैंक्यू।	non-humor	Urvashi,u131
Scene_4	133a	0:05:16.070000	0:00:01.314286	बहुत अच्छी लग रही हैं आप।	non-humor	Toto,u132
Scene_4	133b	0:05:17.434286	0:00:00.635714	थैंक्स।	non-humor	Urvashi,u133a
Scene_4	134	0:05:18.110000	0:00:01.080000	अरे, उर्वशी जी आ गए।	non-humor	Reporter male,u-
Scene_4	135	0:05:22.950000	0:00:01.960000	आपको पता है? आप इतनी अच्छी लग रही हैं। जैसे ..	non-humor	Toto,u133b
Scene_4	136a	0:05:25.070000	0:00:01.182857	कमल खिला हो इस हरियाली में।	non-humor	Toto,u133b
Scene_4	136b	0:05:26.302857	0:00:00.567143	थैंक्यू।	non-humor	Urvashi,u136a
Scene_4	137	0:05:26.950000	0:00:01.280000	आप सबकी छुट्टी कर दोगी।	humor	Toto,u136b
Scene_4	138a	0:05:28.270000	0:00:00.432000	ऐसे।	humor	Toto,u136b
Scene_4	138b	0:05:28.752000	0:00:00.958000	थैंक्यू।	non-humor	Urvashi,u138a
Scene_4	139	0:05:29.750000	0:00:02.200000	उर्वशी जी, हम आपका इन्टरव्यू लेना चाहते हैं।	non-humor	Reporter female,u138b
Scene_4	140	0:05:31.990000	0:00:01.200000	हां हां, क्यों नहीं?	non-humor	Urvashi,u139
Scene_4	141	0:05:33.590000	0:00:01.480000	आप मेरा सामान रुम में रख दीजिए।	non-humor	Urvashi,u139
Scene_4	142	0:05:35.150000	0:00:01.040000	ऐ रुम में रख दो।	humor	Toto,u141
Scene_4	143	0:05:37.510000	0:00:01	ऐक्सक्यूज मी।	non-humor	Urvashi,u142
Scene_4	144	0:05:38.550000	0:00:02.240000	प्लीज। प्लीज आप इन्टरव्यू ले लिजिए।	non-humor	Toto,u143
Scene_4	145	0:05:40.830000	0:00:01.840000	अरे शॉट तो मैं कभी भी ले लुंगा।	humor	Toto,u143
Scene_4	146	0:05:42.750000	0:00:02.120000	हाँ। प्लीज प्लीज।	non-humor	Toto,u143
Scene_4	147	0:05:45.030000	0:00:01.320000	स्पॉट, चेयर लगवा दो।	non-humor	Toto,u143
Scene_4	148	0:05:46.430000	0:00:02.120000	ठंडा वंड़ा पिला दो। गेट अप!	non-humor	Toto,u143
						
Scene_5	149	0:05:50.190000	0:00:01.040000	बैठिए।	non-humor	Urvashi,u-
Scene_5	150	0:05:55.070000	0:00:01	हाँ।	non-humor	Reporter female,u149
Scene_5	151	0:05:56.590000	0:00:02.440000	उर्वशी जी, आपकी इस तस्वीरें	non-humor	Reporter female,u149
Scene_5	152	0:05:59.070000	0:00:01.720000	ने तो पूरे शहर में खलबली मचा दी है।	non-humor	Reporter female,u149
Scene_5	153	0:06:00.910000	0:00:01.800000	तो, इसके बारे में आप क्या कहना चाहेंगी?	non-humor	Reporter female,u149
Scene_5	154	0:06:02.750000	0:00:01.800000	यू नो, मुझे तो पता ही नहीं	non-humor	Urvashi,u153
Scene_5	155	0:06:04.590000	0:00:02.880000	मेरी वो तस्वीर किसने कब कैसे खीची?	non-humor	Urvashi,u153
Scene_5	156	0:06:07.910000	0:00:02.160000	मैं तो बस अपने रुम में चेंज कर रही थी और ।।	non-humor	Urvashi,u153
Scene_5	157	0:06:10.110000	0:00:00.920000	आई नो आई नो।	non-humor	Reporter female,u156
Scene_5	158	0:06:11.070000	0:00:03.360000	तो, उर्वशी जी, क्या आप उस पत्रिका पर मुकदमा दायर करेंगी ?	non-humor	Reporter male,u156
Scene_5	160	0:06:14.750000	0:00:01.280000	नहीं, नहीं। बिलकुल नहीं।	non-humor	Urvashi,u158
Scene_5	161	0:06:16.070000	0:00:02.720000	बल्कि, मैं तो उनका धन्यवाद अदा करना चाहूंगी।	humor	Urvashi,u158
Scene_5	162	0:06:19.710000	0:00:00.800000	क्यों.. क्यों?	non-humor	Reporter male,u161
Scene_5	163	0:06:20.550000	0:00:00.880000	यू नो	non-humor	Urvashi,u162
Scene_5	164	0:06:21.470000	0:00:02.360000	उन्होंने अपनी मैगज़ीन में मेरी तस्वीरें छापी	non-humor	Urvashi,u162
Scene_5	165	0:06:23.950000	0:00:01.880000	उससे मुझे इतनी पबलिसिटी  मिली।	non-humor	Urvashi,u162
Scene_5	166	0:06:25.990000	0:00:01.520000	लोग मुझे पहचानने लगे।	non-humor	Urvashi,u162
Scene_5	167	0:06:27.910000	0:00:01.280000	वरना कल तक तो	non-humor	Urvashi,u162
Scene_5	168	0:06:29.230000	0:00:01.880000	कोई मुझे बैठने के लिए भी नहीं पुछता था।	humor	Urvashi,u162
Scene_5	169	0:06:31.310000	0:00:00.920000	और अब	non-humor	Urvashi,u162
Scene_5	170	0:06:32.270000	0:00:02.240000	डायरेक्टर्स भी मुझे अपनी कुर्सी ऑफर करते हैं।	non-humor	Urvashi,u162
Scene_5	171	0:06:34.550000	0:00:01.360000	मेरा स्वागत करते हैं।	non-humor	Urvashi,u162
Scene_5	172	0:06:35.950000	0:00:04.120000	तो, उर्वशी जी, इस तस्वीर से आपके करियर पर क्या असर पड़ा ?	non-humor	Reporter female,u171
Scene_5	174	0:06:40.110000	0:00:01.160000	ओ बहुत अच्छा।	non-humor	Urvashi,u172
Scene_5	175	0:06:41.430000	0:00:02.960000	आज सुबह से ही, मैंने कुछ 10 फिल्में साइन की हैं।	humor	Urvashi,u172
						
Scene_6	176	0:06:44.950000	0:00:01.120000	प्रेमा जी	non-humor	Keshu,u-
Scene_6	177	0:06:46.110000	0:00:00.880000	कौन है वो लड़की?	non-humor	Keshu,u-
Scene_6	178	0:06:47.030000	0:00:01.160000	खुद ही जाकर देख लिजिए।	non-humor	Prema,u177
Scene_6	179	0:06:48.990000	0:00:01.360000	अरे, नहीं नहीं, प्रेमा जी।	non-humor	Keshu,u178
Scene_6	180	0:06:50.390000	0:00:03.520000	मैं तो आपही को देखुंगा ना। मैं तो आप ही के पास खड़ा रहुगा।	humor	Keshu,u178
Scene_6	181	0:06:58.750000	0:00:03.080000	ओहो हो हो हो!	humor	Keshu,u178
Scene_6	182	0:07:03.790000	0:00:02.280000	छी..	humor	Keshu,u178
Scene_6	183	0:07:07.750000	0:00:01.480000	कौन है ये लड़की?	non-humor	Keshu,u178
Scene_6	184	0:07:09.950000	0:00:01.040000	वही है।	non-humor	Prema,u183
Scene_6	185	0:07:12.310000	0:00:01.160000	ये वो है?	non-humor	Keshu,u184
Scene_6	186	0:07:13.630000	0:00:00.840000	हाँ।	non-humor	Prema,u185
Scene_6	187	0:07:14.510000	0:00:01.200000	पकड़िए।	humor	Keshu,u186
Scene_6	188	0:07:16.830000	0:00:01.320000	केशू जी, आप भी!	humor	Prema,u187
Scene_6	189	0:07:24.830000	0:00:01.760000	उर्वशी जी, नमस्ते।	non-humor	Keshu,u-
Scene_6	190	0:07:27.190000	0:00:01.160000	नमस्ते।	non-humor	Urvashi,u189
Scene_6	191	0:07:29.430000	0:00:02.480000	उर्वशी जी, मैंने देखी हैं आपकी तस्वीरें।	non-humor	Keshu,u190
Scene_6	192	0:07:33.750000	0:00:02.120000	आई एम स्पीच लेस। मैं बयान नहींकर सकता।	non-humor	Keshu,u190
Scene_6	193	0:07:36.430000	0:00:02.360000	क्या खूबसूरत तस्वीर खिचवाई है आपने।	humor	Keshu,u190
Scene_6	194	0:07:39.230000	0:00:01.560000	थैंक्यू थैंक्यू।	non-humor	Urvashi,u193
						
Scene_7	195	0:07:41.790000	0:00:01.400000	कैन आई कमिंग प्रेम?	non-humor	Prema,u-
Scene_7	196	0:07:43.550000	0:00:02.360000	हे, प्रेमा! कम इनसाइड प्लीज।	non-humor	Prem,u195
Scene_7	197a	0:07:47.510000	0:00:00.612000	हाय, प्रेम।	non-humor	Prema,u196
Scene_7	197b	0:07:48.172000	0:00:01.378000	या हाय।	non-humor	Prem,u197a
Scene_7	198	0:07:49.790000	0:00:02.360000	उर्वशी तो बन बन के बन बन के स्टार बन गई हैं।	humor	Prem,u197a
Scene_7	199	0:07:53.910000	0:00:02.960000	हां, उर्वशी तो सिर्फ स्टार है।	non-humor	Prema,u198
Scene_7	200	0:07:57.150000	0:00:03.320000	लेकिन तुम सुपरस्टार हो। सुपरस्टार!	non-humor	Prema,u198
Scene_7	201	0:08:00.550000	0:00:01.360000	या आई नो।	humor	Prem,u200
Scene_7	202a	0:08:02.790000	0:00:01.940000	तुम फिल्म्स में हीरो हो, है ना?	non-humor	Prema,u201
Scene_7	202b	0:08:04.780000	0:00:01.890000	यश आई नो।	non-humor	Prem,u202a
Scene_7	203	0:08:07.150000	0:00:03.040000	और तुम वीलेंस की जमके पिटाई करते हो, है ना?	non-humor	Prema,u202b
Scene_7	204a	0:08:12.150000	0:00:00.330909	यश।	non-humor	Prem,u203
Scene_7	204b	0:08:12.530909	0:00:03.259091	और तुम दुखियारों की मदद भी करते हो, है ना?	humor	Prema,u204a
Scene_7	205	0:08:17.430000	0:00:01	यश..	non-humor	Prem,u204b
Scene_7	206	0:08:18.670000	0:00:01.680000	मेरी भी मदद करो ना, प्रेम।	non-humor	Prema,u205
Scene_7	207a	0:08:21.470000	0:00:00.792000	तुम्हारी मदद मतलब?	non-humor	Prem,u206
Scene_7	207b	0:08:22.312000	0:00:01.798000	मैं समझाती हूं।	non-humor	Prema,u207a
Scene_7	208	0:08:24.550000	0:00:03.320000	देखो ना, प्रेम, तुम्हारे जैसे सुपरस्टार	non-humor	Prema,u207a
Scene_7	209	0:08:27.910000	0:00:03.560000	और मेरे जैसी ऐक्ट्रेस को पब्लिसिटी की कितनी जरुरत होती है।	non-humor	Prema,u207a
Scene_7	210	0:08:31.790000	0:00:02.440000	हर रोज अखबारों में हमारी खबर छपे	non-humor	Prema,u207a
Scene_7	211	0:08:34.350000	0:00:01.880000	हेडलाइन्स में हमारा नाम हो?	non-humor	Prema,u207a
Scene_7	212	0:08:36.550000	0:00:02.280000	मैग्ज़ीन के कॉलम में गॉशिप।	non-humor	Prema,u207a
Scene_7	213	0:08:38.910000	0:00:02	फोटोग्राफ्स, यू नो।	humor	Prem,u212
Scene_7	214	0:08:42.990000	0:00:00.920000	प्रेमा, यू नो ।।	non-humor	Prem,u212
Scene_7	215	0:08:44.190000	0:00:03.560000	कभी-कभी पार्टिज में पी के ज्यादा हुल्लड़ बाजी कर देता हूं।	humor	Prem,u212
Scene_7	216	0:08:48.430000	0:00:02.200000	ओ गुड। दैट्स वेरी गुड।	non-humor	Prema,u215
Scene_7	217	0:08:50.670000	0:00:02.680000	मेरे साथ भी करो ना ये हुल्लड़बाजी।	humor	Prema,u215
Scene_7	218	0:08:53.390000	0:00:02.040000	तुम्हारे साथ? हुल्लड़बाजी  मैं कुछ समझा नहीं।	non-humor	Prem,u217
Scene_7	219	0:08:55.710000	0:00:02.760000	आई मीन, मेरे साथ झगड़ा करो फाइट फाइट।	non-humor	Prema,u218
Scene_7	220	0:08:58.590000	0:00:02.440000	जरो सोचो पेपर में एक खबर आएगी।	non-humor	Prema,u218
Scene_7	221	0:09:01.070000	0:00:02.200000	सुपरस्टार प्रेम	non-humor	Prema,u218
Scene_7	222	0:09:03.750000	0:00:02.800000	और ऐक्ट्रेस, प्रेमा शालिनी का	non-humor	Prema,u218
Scene_7	223	0:09:06.590000	0:00:02.320000	सेट पर जबरजस्त झगड़ा हुआ।	humor	Prema,u218
Scene_7	224	0:09:10.510000	0:00:02.440000	और फिर, फिर हम दोनो पैच-अप कर लेंगे।	humor	Prema,u218
